## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8316e+00   1.0390e+00  -8.5769e-04   2.8108e-04   4.1093e+05   4.1093e+05
  3.5313e+00   3.5672e+00   1.2699e+00  -4.6923e-04   2.2686e-04   6.3082e+05   6.3082e+05
  4.4457e+00   4.4901e+00   1.5000e+00  -4.9213e-04   1.8330e-04   9.6634e+05   9.6634e+05
  5.5968e+00   5.6542e+00   1.7305e+00  -4.3472e-04   1.4785e-04   1.4852e+06   1.4852e+06
  7.0460e+00   7.1210e+00   1.9611e+00  -4.1666e-04   1.1868e-04   2.3050e+06   2.3050e+06
  8.8703e+00   8.9687e+00   2.1918e+00  -5.4976e-04   9.4644e-05   3.6245e+06   3.6245e+06
  1.1167e+01   1.1281e+01   2.4212e+00  -5.0255e-04   7.5311e-05   5.7242e+06   5.7242e+06
  1.4059e+01   1.4197e+01   2.6511e+00  -5.2357e-04   6.1154e-05   8.6812e+06   8.6812e+06
  1.7699e+01   1.7888e+01   2.8821e+00  -5.8481e-04   4.9470e-05   1.3266e+07   1.3266e+07
  2.2281e+01   2.2504e+01   3.1117e+00  -5.9829e-04   3.9602e-05   2.0701e+07   2.0701e+07
  2.8050e+01   2.8347e+01   3.3425e+00  -6.7171e-04   3.2138e-05   3.1433e+07   3.1433e+07
  3.5313e+01   3.5671e+01   3.5723e+00  -6.4425e-04   2.5932e-05   4.8279e+07   4.8279e+07
  4.4457e+01   4.4910e+01   3.8027e+00  -6.6539e-04   2.0879e-05   7.4474e+07   7.4474e+07
  5.5968e+01   5.6536e+01   4.0329e+00  -6.0004e-04   1.6848e-05   1.1438e+08   1.1438e+08
  7.0460e+01   7.1157e+01   4.2629e+00  -5.3744e-04   1.3726e-05   1.7233e+08   1.7233e+08
  8.8703e+01   8.9536e+01   4.4926e+00  -3.2761e-04   1.1258e-05   2.5614e+08   2.5614e+08
  1.1167e+02   1.1272e+02   4.7229e+00  -1.9748e-04   9.3228e-06   3.7354e+08   3.7354e+08
  1.4059e+02   1.4206e+02   4.9543e+00  -2.4898e-04   7.6122e-06   5.6029e+08   5.6029e+08
  1.7699e+02   1.7849e+02   5.1825e+00  -6.6295e-05   6.2257e-06   8.3763e+08   8.3763e+08
  2.2281e+02   2.2446e+02   5.4117e+00   9.9448e-05   5.4000e-06   1.1134e+09   1.1134e+09
