## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 22583685.72472551}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8384e+00   1.0412e+00   4.9936e-02   1.2322e-02   1.8334e+03   1.7462e+03   8.8950e+03
  3.5313e+00   3.5688e+00   1.2703e+00   1.5946e-02   9.8598e-03   2.7706e+03   2.7271e+03   1.3957e+04
  4.4457e+00   4.4963e+00   1.5013e+00   2.7252e-02   7.9236e-03   4.3378e+03   4.2227e+03   2.1596e+04
  5.5968e+00   5.6511e+00   1.7299e+00   2.0757e-03   6.3507e-03   6.5870e+03   6.5734e+03   3.3250e+04
  7.0460e+00   7.1187e+00   1.9608e+00   1.3445e-02   5.0766e-03   1.0425e+04   1.0287e+04   5.2585e+04
  8.8703e+00   8.9607e+00   2.1909e+00   7.1778e-03   4.0755e-03   1.6076e+04   1.5962e+04   8.1144e+04
  1.1167e+01   1.1281e+01   2.4212e+00   2.8894e-03   3.2680e-03   2.4896e+04   2.4824e+04   1.2651e+05
  1.4059e+01   1.4191e+01   2.6507e+00   1.1879e-02   2.6283e-03   3.8834e+04   3.8378e+04   1.9659e+05
  1.7699e+01   1.7877e+01   2.8816e+00  -7.4454e-03   2.1189e-03   5.8611e+04   5.9051e+04   2.9786e+05
  2.2281e+01   2.2500e+01   3.1116e+00  -1.7400e-02   1.7048e-03   8.9632e+04   9.1219e+04   4.5715e+05
  2.8050e+01   2.8344e+01   3.3425e+00  -1.6621e-02   1.3879e-03   1.3535e+05   1.3764e+05   6.8518e+05
  3.5313e+01   3.5653e+01   3.5719e+00  -2.4160e-02   1.1306e-03   2.0240e+05   2.0741e+05   1.0218e+06
  4.4457e+01   4.4873e+01   3.8019e+00  -3.7599e-02   9.2850e-04   2.9595e+05   3.0752e+05   1.4982e+06
  5.5968e+01   5.6457e+01   4.0315e+00  -4.8231e-02   7.7536e-04   4.1972e+05   4.4099e+05   2.1389e+06
  7.0460e+01   7.1077e+01   4.2618e+00  -4.6815e-02   6.5375e-04   5.9127e+05   6.2031e+05   2.9755e+06
  8.8703e+01   8.9484e+01   4.4921e+00  -3.7089e-02   5.5342e-04   8.3352e+05   8.6562e+05   4.1576e+06
  1.1167e+02   1.1251e+02   4.7211e+00  -1.8944e-02   4.7538e-04   1.1509e+06   1.1731e+06   5.7004e+06
  1.4059e+02   1.4170e+02   4.9517e+00  -7.9037e-03   4.1771e-04   1.5075e+06   1.5195e+06   7.4994e+06
  1.7699e+02   1.7866e+02   5.1834e+00  -6.3634e-03   3.5479e-04   2.0928e+06   2.1062e+06   1.0545e+07
  2.2281e+02   2.2515e+02   5.4147e+00   4.0733e-03   2.8887e-04   3.1901e+06   3.1772e+06   1.6203e+07
