## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 330526739.7149036}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8347e+00   1.0399e+00  -4.0775e-03   4.2978e-03   1.0935e+04   1.0980e+04   6.5095e+04
  3.5313e+00   3.5659e+00   1.2695e+00   2.7954e-03   3.4299e-03   1.7288e+04   1.7240e+04   1.0274e+05
  4.4457e+00   4.4936e+00   1.5007e+00  -1.9433e-02   2.7342e-03   2.6601e+04   2.7129e+04   1.6009e+05
  5.5968e+00   5.6577e+00   1.7311e+00  -1.2325e-02   2.1763e-03   4.2292e+04   4.2819e+04   2.5373e+05
  7.0460e+00   7.1218e+00   1.9613e+00  -2.6310e-03   1.7316e-03   6.7460e+04   6.7638e+04   4.0311e+05
  8.8703e+00   8.9660e+00   2.1915e+00  -7.4052e-03   1.3771e-03   1.0615e+05   1.0694e+05   6.3519e+05
  1.1167e+01   1.1288e+01   2.4218e+00  -2.8104e-03   1.0945e-03   1.6883e+05   1.6930e+05   1.0076e+06
  1.4059e+01   1.4211e+01   2.6521e+00  -2.3849e-03   8.7063e-04   2.6692e+05   2.6756e+05   1.5960e+06
  1.7699e+01   1.7890e+01   2.8823e+00   1.2278e-03   6.9239e-04   4.2356e+05   4.2304e+05   2.5223e+06
  2.2281e+01   2.2522e+01   3.1126e+00  -2.7077e-03   5.5071e-04   6.6689e+05   6.6870e+05   3.9761e+06
  2.8050e+01   2.8356e+01   3.3429e+00  -2.9235e-03   4.3793e-04   1.0544e+06   1.0575e+06   6.2889e+06
  3.5313e+01   3.5691e+01   3.5729e+00  -5.1903e-03   3.4834e-04   1.6627e+06   1.6714e+06   9.9084e+06
  4.4457e+01   4.4933e+01   3.8032e+00  -8.4385e-03   2.7718e-04   2.6174e+06   2.6397e+06   1.5608e+07
  5.5968e+01   5.6569e+01   4.0335e+00  -1.2758e-02   2.2058e-04   4.1152e+06   4.1684e+06   2.4624e+07
  7.0460e+01   7.1223e+01   4.2638e+00  -1.3918e-02   1.7572e-04   6.4768e+06   6.5682e+06   3.8806e+07
  8.8703e+01   8.9662e+01   4.4941e+00  -1.0113e-02   1.4040e-04   1.0184e+07   1.0288e+07   6.1011e+07
  1.1167e+02   1.1288e+02   4.7244e+00  -2.3177e-03   1.1239e-04   1.6018e+07   1.6055e+07   9.6025e+07
  1.4059e+02   1.4210e+02   4.9546e+00   1.1139e-02   9.0026e-05   2.5302e+07   2.5023e+07   1.5146e+08
  1.7699e+02   1.7879e+02   5.1842e+00   1.8295e-02   7.2596e-05   3.9186e+07   3.8482e+07   2.3412e+08
  2.2281e+02   2.2457e+02   5.4122e+00   2.1217e-02   6.0805e-05   5.6018e+07   5.4854e+07   3.3389e+08
