## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8311e+00   1.0388e+00  -5.8582e-05  -8.2860e-06   4.7622e-04   1.4499e+05   1.4499e+05
  3.5313e+00   3.5669e+00   1.2698e+00  -8.4875e-05   7.1058e-04   3.8783e-04   2.1860e+05   2.1860e+05
  4.4457e+00   4.4904e+00   1.5000e+00   1.2772e-04   5.1146e-05   3.1432e-04   3.3281e+05   3.3281e+05
  5.5968e+00   5.6538e+00   1.7304e+00   2.0521e-05   1.4922e-04   2.5341e-04   5.1203e+05   5.1203e+05
  7.0460e+00   7.1188e+00   1.9608e+00   4.0354e-04  -7.9092e-05   2.0483e-04   7.8369e+05   7.8369e+05
  8.8703e+00   8.9725e+00   2.1923e+00   1.4913e-04   2.8857e-04   1.6236e-04   1.2473e+06   1.2473e+06
  1.1167e+01   1.1279e+01   2.4210e+00   1.3025e-04   4.9126e-05   1.2799e-04   2.0071e+06   2.0071e+06
  1.4059e+01   1.4194e+01   2.6509e+00   5.9043e-05   3.2237e-04   1.0464e-04   3.0031e+06   3.0031e+06
  1.7699e+01   1.7893e+01   2.8825e+00   3.2800e-04   8.3726e-05   8.4614e-05   4.5926e+06   4.5926e+06
  2.2281e+01   2.2491e+01   3.1112e+00   2.5397e-04  -2.1441e-05   6.7895e-05   7.1329e+06   7.1329e+06
  2.8050e+01   2.8357e+01   3.3429e+00   8.7551e-05   1.5363e-04   5.5401e-05   1.0713e+07   1.0713e+07
  3.5313e+01   3.5653e+01   3.5718e+00   3.2912e-05   9.8015e-05   4.4995e-05   1.6241e+07   1.6241e+07
  4.4457e+01   4.4839e+01   3.8011e+00   7.9901e-05  -4.0838e-06   3.7181e-05   2.3784e+07   2.3784e+07
  5.5968e+01   5.6421e+01   4.0308e+00   2.8315e-04   8.4048e-05   3.1440e-05   3.3264e+07   3.3264e+07
  7.0460e+01   7.0955e+01   4.2601e+00   4.1731e-04   8.8290e-05   2.7250e-05   4.4279e+07   4.4279e+07
  8.8703e+01   8.9132e+01   4.4881e+00   7.0070e-04   3.6956e-05   2.4557e-05   5.4524e+07   5.4524e+07
  1.1167e+02   1.1221e+02   4.7184e+00   8.8296e-04  -1.0593e-04   2.2866e-05   6.2890e+07   6.2890e+07
  1.4059e+02   1.4098e+02   4.9465e+00   4.2119e-04  -3.7247e-04   2.2069e-05   6.7513e+07   6.7513e+07
  1.7699e+02   1.7800e+02   5.1796e+00  -2.4737e-04  -3.3540e-04   2.1079e-05   7.4000e+07   7.4000e+07
  2.2281e+02   2.2460e+02   5.4122e+00  -3.7856e-04   6.5095e-05   1.8257e-05   9.8651e+07   9.8651e+07
