## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   1.9310e-04   2.9439e-04   3.2042e-04   3.2339e+05   3.2339e+05
  3.5313e+00   3.5669e+00   1.2698e+00  -3.5594e-04  -4.6568e-04   2.6070e-04   4.8854e+05   4.8854e+05
  4.4457e+00   4.4910e+00   1.5002e+00  -3.5348e-05  -3.3247e-04   2.1015e-04   7.5178e+05   7.5178e+05
  5.5968e+00   5.6529e+00   1.7303e+00  -1.0044e-04  -3.8450e-04   1.6947e-04   1.1561e+06   1.1561e+06
  7.0460e+00   7.1196e+00   1.9610e+00  -8.2936e-05   4.1885e-05   1.3656e-04   1.7804e+06   1.7804e+06
  8.8703e+00   8.9705e+00   2.1920e+00  -1.1827e-05  -3.8865e-05   1.0893e-04   2.7981e+06   2.7981e+06
  1.1167e+01   1.1283e+01   2.4214e+00  -2.2838e-04  -1.0361e-05   8.5844e-05   4.5056e+06   4.5056e+06
  1.4059e+01   1.4203e+01   2.6515e+00  -8.4066e-05  -1.3981e-05   6.9083e-05   6.9570e+06   6.9570e+06
  1.7699e+01   1.7893e+01   2.8824e+00   1.0189e-04   2.4371e-05   5.5521e-05   1.0771e+07   1.0771e+07
  2.2281e+01   2.2511e+01   3.1120e+00   6.8847e-05   3.7663e-05   4.4145e-05   1.7037e+07   1.7037e+07
  2.8050e+01   2.8364e+01   3.3431e+00   1.2701e-04  -1.0581e-04   3.5319e-05   2.6616e+07   2.6616e+07
  3.5313e+01   3.5686e+01   3.5728e+00   1.4295e-04  -1.7292e-04   2.8161e-05   4.1868e+07   4.1868e+07
  4.4457e+01   4.4921e+01   3.8029e+00   7.0868e-05  -9.0987e-05   2.2516e-05   6.5491e+07   6.5491e+07
  5.5968e+01   5.6548e+01   4.0331e+00   9.1562e-05  -4.7827e-06   1.8115e-05   1.0118e+08   1.0118e+08
  7.0460e+01   7.1176e+01   4.2632e+00   8.7679e-05   5.0177e-06   1.4655e-05   1.5459e+08   1.5459e+08
  8.8703e+01   8.9570e+01   4.4930e+00   5.1455e-05  -1.1707e-05   1.1923e-05   2.3358e+08   2.3358e+08
  1.1167e+02   1.1277e+02   4.7233e+00  -1.8613e-06  -7.8613e-05   9.7351e-06   3.5034e+08   3.5034e+08
  1.4059e+02   1.4184e+02   4.9527e+00   5.3788e-05  -3.3541e-05   8.0766e-06   5.0898e+08   5.0898e+08
  1.7699e+02   1.7820e+02   5.1809e+00  -2.5713e-05   1.2504e-04   6.9317e-06   6.9102e+08   6.9102e+08
  2.2281e+02   2.2383e+02   5.4088e+00  -8.7325e-05   1.3576e-04   6.3378e-06   8.2659e+08   8.2659e+08
