## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8306e+00   1.0386e+00  -9.7448e-04  -2.2917e-03   1.4444e-03   1.5816e+04   1.5816e+04
  3.5313e+00   3.5638e+00   1.2690e+00   1.0757e-03  -1.8557e-04   1.1693e-03   2.4133e+04   2.4133e+04
  4.4457e+00   4.4916e+00   1.5003e+00  -1.4504e-04  -1.0650e-03   9.5253e-04   3.6369e+04   3.6369e+04
  5.5968e+00   5.6570e+00   1.7310e+00  -1.1324e-03  -1.5183e-04   7.6975e-04   5.5692e+04   5.5692e+04
  7.0460e+00   7.1189e+00   1.9609e+00  -4.3405e-04   4.4426e-04   6.1726e-04   8.6608e+04   8.6608e+04
  8.8703e+00   8.9688e+00   2.1918e+00   5.0061e-04  -2.6083e-05   4.9951e-04   1.3225e+05   1.3225e+05
  1.1167e+01   1.1270e+01   2.4202e+00   1.1417e-03   6.8102e-04   3.9891e-04   2.0736e+05   2.0736e+05
  1.4059e+01   1.4189e+01   2.6505e+00   9.7744e-04  -3.4440e-04   3.2821e-04   3.0632e+05   3.0632e+05
  1.7699e+01   1.7881e+01   2.8818e+00   3.6358e-05  -5.4463e-04   2.6725e-04   4.6202e+05   4.6202e+05
  2.2281e+01   2.2456e+01   3.1096e+00  -1.1204e-04  -2.6594e-04   2.2077e-04   6.7704e+05   6.7704e+05
  2.8050e+01   2.8260e+01   3.3395e+00   6.1362e-05  -3.2421e-04   1.9356e-04   8.8079e+05   8.8079e+05
  3.5313e+01   3.5539e+01   3.5686e+00   2.7280e-04   3.1747e-04   1.7261e-04   1.1076e+06   1.1076e+06
  4.4457e+01   4.4697e+01   3.7979e+00  -3.8326e-04   2.7007e-04   1.5346e-04   1.4011e+06   1.4011e+06
  5.5968e+01   5.6569e+01   4.0335e+00  -4.1928e-04   9.1492e-04   1.3296e-04   1.8666e+06   1.8666e+06
  7.0460e+01   7.1032e+01   4.2612e+00  -2.1829e-04   8.3250e-04   1.0880e-04   2.7874e+06   2.7874e+06
  8.8703e+01   8.8825e+01   4.4846e+00   1.1561e-03   3.1906e-04   9.9771e-05   3.3150e+06   3.3150e+06
  1.1167e+02   1.1234e+02   4.7195e+00   1.5276e-03   1.9798e-03   9.6047e-05   3.5771e+06   3.5771e+06
  1.4059e+02   1.4147e+02   4.9500e+00  -1.5565e-03   1.6542e-03   8.2087e-05   4.8971e+06   4.8971e+06
  1.7699e+02   1.7823e+02   5.1809e+00  -1.9750e-03  -2.4217e-04   7.4484e-05   5.9480e+06   5.9480e+06
  2.2281e+02   2.2733e+02   5.4244e+00   1.5768e-03   6.9217e-04   5.5971e-05   1.0533e+07   1.0533e+07
