## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8264e+00   1.0371e+00   3.6460e-04   1.5101e-03   1.2108e-03   2.2630e+04   2.2630e+04
  3.5313e+00   3.5627e+00   1.2686e+00  -2.9874e-03   8.9518e-04   9.9208e-04   3.3710e+04   3.3710e+04
  4.4457e+00   4.4858e+00   1.4990e+00   8.7957e-05  -5.2027e-04   8.3387e-04   4.7716e+04   4.7716e+04
  5.5968e+00   5.6445e+00   1.7288e+00   2.4088e-03   9.0950e-04   7.0587e-04   6.6590e+04   6.6590e+04
  7.0460e+00   7.1057e+00   1.9590e+00   1.4134e-03   5.6917e-04   5.9659e-04   9.3220e+04   9.3220e+04
  8.8703e+00   8.9691e+00   2.1919e+00  -4.2785e-04  -2.8543e-04   4.9473e-04   1.3556e+05   1.3556e+05
  1.1167e+01   1.1268e+01   2.4201e+00  -9.3866e-04   6.9430e-04   3.9242e-04   2.1546e+05   2.1546e+05
  1.4059e+01   1.4198e+01   2.6511e+00  -3.2910e-04   5.2812e-04   3.2193e-04   3.2013e+05   3.2013e+05
  1.7699e+01   1.7876e+01   2.8815e+00  -1.1240e-04   8.7773e-04   2.6460e-04   4.7390e+05   4.7390e+05
  2.2281e+01   2.2503e+01   3.1117e+00   4.2276e-04   2.9290e-04   2.1090e-04   7.4593e+05   7.4593e+05
  2.8050e+01   2.8349e+01   3.3426e+00   5.1646e-04   2.3440e-04   1.7011e-04   1.1466e+06   1.1466e+06
  3.5313e+01   3.5638e+01   3.5714e+00  -3.1212e-04   4.5179e-04   1.3957e-04   1.7033e+06   1.7033e+06
  4.4457e+01   4.4931e+01   3.8031e+00  -3.1286e-04   3.1510e-04   1.1223e-04   2.6341e+06   2.6341e+06
  5.5968e+01   5.6564e+01   4.0334e+00  -4.2485e-04  -1.2649e-05   9.0959e-05   4.0102e+06   4.0102e+06
  7.0460e+01   7.1114e+01   4.2623e+00  -6.5605e-04   1.2071e-04   7.4198e-05   6.0265e+06   6.0265e+06
  8.8703e+01   8.9561e+01   4.4929e+00  -4.7473e-04   2.9287e-04   6.0397e-05   9.0956e+06   9.0956e+06
  1.1167e+02   1.1298e+02   4.7252e+00  -7.1666e-04   4.2723e-04   4.8869e-05   1.3893e+07   1.3893e+07
  1.4059e+02   1.4219e+02   4.9551e+00  -4.1575e-04   4.1662e-04   3.8427e-05   2.2469e+07   2.2469e+07
  1.7699e+02   1.7925e+02   5.1868e+00  -5.5217e-04   4.7866e-04   2.9598e-05   3.7873e+07   3.7873e+07
  2.2281e+02   2.2539e+02   5.4158e+00  -9.6399e-04   4.6725e-04   2.2807e-05   6.3783e+07   6.3783e+07
