## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8323e+00   1.0392e+00  -1.1495e-03  -7.8720e-04   3.8451e-04   2.2610e+05   2.2610e+05
  3.5313e+00   3.5675e+00   1.2700e+00   8.4380e-05   3.4032e-04   3.1035e-04   3.4705e+05   3.4705e+05
  4.4457e+00   4.4918e+00   1.5004e+00  -1.1076e-04   7.1573e-05   2.5004e-04   5.3468e+05   5.3468e+05
  5.5968e+00   5.6539e+00   1.7305e+00  -6.3905e-05  -5.8093e-05   2.0085e-04   8.2859e+05   8.2859e+05
  7.0460e+00   7.1197e+00   1.9610e+00  -1.1879e-05  -2.7090e-04   1.6166e-04   1.2790e+06   1.2790e+06
  8.8703e+00   8.9646e+00   2.1914e+00   1.6542e-05   6.4658e-05   1.2934e-04   1.9982e+06   1.9982e+06
  1.1167e+01   1.1282e+01   2.4213e+00  -2.5312e-04  -7.2539e-05   1.0318e-04   3.1398e+06   3.1398e+06
  1.4059e+01   1.4205e+01   2.6517e+00   1.5420e-05   6.9081e-06   8.3143e-05   4.8356e+06   4.8356e+06
  1.7699e+01   1.7890e+01   2.8823e+00   9.1500e-06  -7.9286e-05   6.6701e-05   7.5133e+06   7.5133e+06
  2.2281e+01   2.2506e+01   3.1118e+00  -5.0975e-05  -1.9018e-04   5.3444e-05   1.1703e+07   1.1703e+07
  2.8050e+01   2.8339e+01   3.3423e+00  -1.8473e-05  -4.8778e-05   4.3305e-05   1.7825e+07   1.7825e+07
  3.5313e+01   3.5662e+01   3.5721e+00  -1.4522e-04  -1.3450e-04   3.5124e-05   2.7095e+07   2.7095e+07
  4.4457e+01   4.4893e+01   3.8023e+00  -1.1837e-04  -1.5319e-04   2.8621e-05   4.0807e+07   4.0807e+07
  5.5968e+01   5.6502e+01   4.0323e+00  -1.0526e-04  -5.4545e-05   2.3427e-05   6.0907e+07   6.0907e+07
  7.0460e+01   7.1080e+01   4.2618e+00  -2.5428e-04  -1.1516e-04   1.9519e-05   8.7734e+07   8.7734e+07
  8.8703e+01   8.9427e+01   4.4914e+00  -2.3057e-04  -9.9244e-06   1.6532e-05   1.2231e+08   1.2231e+08
  1.1167e+02   1.1250e+02   4.7210e+00  -3.9315e-04   2.4875e-04   1.4204e-05   1.6567e+08   1.6567e+08
  1.4059e+02   1.4133e+02   4.9491e+00  -6.1526e-04   5.0673e-04   1.2702e-05   2.0719e+08   2.0719e+08
  1.7699e+02   1.7756e+02   5.1772e+00  -3.3568e-04   3.0417e-04   1.2051e-05   2.3017e+08   2.3017e+08
  2.2281e+02   2.2335e+02   5.4066e+00   1.2327e-04   3.5721e-04   1.1989e-05   2.3256e+08   2.3256e+08
