## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   1.0961e-03  -3.0621e-04   9.8623e-04   3.4078e+04   3.4078e+04
  3.5313e+00   3.5667e+00   1.2698e+00  -1.3164e-03   4.5426e-05   7.9565e-04   5.2358e+04   5.2358e+04
  4.4457e+00   4.4921e+00   1.5005e+00  -2.6839e-04  -1.2829e-03   6.3971e-04   8.0996e+04   8.0996e+04
  5.5968e+00   5.6510e+00   1.7299e+00  -4.6498e-05  -6.2484e-04   5.1773e-04   1.2366e+05   1.2366e+05
  7.0460e+00   7.1194e+00   1.9609e+00   4.4530e-04   3.1172e-04   4.2012e-04   1.8780e+05   1.8780e+05
  8.8703e+00   8.9678e+00   2.1917e+00  -3.2467e-04  -1.7334e-04   3.3621e-04   2.9323e+05   2.9323e+05
  1.1167e+01   1.1281e+01   2.4212e+00   5.6977e-04  -1.5906e-05   2.6677e-04   4.6576e+05   4.6576e+05
  1.4059e+01   1.4202e+01   2.6514e+00   4.2635e-04   3.4817e-04   2.1543e-04   7.1417e+05   7.1417e+05
  1.7699e+01   1.7889e+01   2.8822e+00  -2.5102e-04  -4.0287e-04   1.7412e-04   1.0933e+06   1.0933e+06
  2.2281e+01   2.2505e+01   3.1118e+00   1.0560e-04  -7.2623e-05   1.3960e-04   1.7008e+06   1.7008e+06
  2.8050e+01   2.8338e+01   3.3422e+00   2.2876e-04   2.4165e-04   1.1346e-04   2.5748e+06   2.5748e+06
  3.5313e+01   3.5667e+01   3.5722e+00   7.3788e-04   1.1590e-05   9.2036e-05   3.9130e+06   3.9130e+06
  4.4457e+01   4.4927e+01   3.8030e+00   1.0246e-04  -1.2551e-04   7.4395e-05   5.9889e+06   5.9889e+06
  5.5968e+01   5.6557e+01   4.0332e+00  -3.4336e-04  -1.4426e-04   6.0001e-05   9.2069e+06   9.2069e+06
  7.0460e+01   7.1215e+01   4.2637e+00  -3.7073e-04  -7.7510e-05   4.7955e-05   1.4413e+07   1.4413e+07
  8.8703e+01   8.9589e+01   4.4932e+00  -8.6573e-05   3.0325e-04   3.8785e-05   2.2035e+07   2.2035e+07
  1.1167e+02   1.1288e+02   4.7243e+00  -1.6868e-04   5.0836e-04   3.1115e-05   3.4236e+07   3.4236e+07
  1.4059e+02   1.4199e+02   4.9537e+00  -4.6053e-06   3.3996e-04   2.5362e-05   5.1529e+07   5.1529e+07
  1.7699e+02   1.7877e+02   5.1841e+00   1.9001e-05  -1.5006e-05   2.0648e-05   7.7745e+07   7.7745e+07
  2.2281e+02   2.2359e+02   5.4078e+00  -9.5899e-04  -1.8745e-04   1.7791e-05   1.0472e+08   1.0472e+08
