## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8702e+00   1.0525e+00   5.1996e-01   3.4665e-01   5.1959e+00   5.0000e+00
  3.5313e+00   3.5722e+00   1.2721e+00   6.5739e-01   2.1499e-01   1.3509e+01   1.3000e+01
  4.4457e+00   4.4263e+00   1.4860e+00   4.8842e-01   3.8757e-01   4.1567e+00   4.0000e+00
  5.5968e+00   5.8139e+00   1.7602e+00   6.9217e-01   3.4665e-01   5.1959e+00   5.0000e+00
  7.0460e+00   7.1787e+00   1.9691e+00   4.8110e-01   2.0249e-01   1.5229e+01   1.8000e+01
  8.8703e+00   9.2872e+00   2.2274e+00   5.8013e-01   1.2696e-01   3.8733e+01   5.4000e+01
  1.1167e+01   1.1284e+01   2.4213e+00   5.2310e-01   1.7055e-01   2.1465e+01   7.0000e+01
  1.4059e+01   1.3806e+01   2.6240e+00   6.7128e-01   1.9601e-01   1.6251e+01   7.0000e+01
  1.7699e+01   1.7909e+01   2.8833e+00   6.0696e-01   1.8269e-01   1.8708e+01   1.1000e+02
  2.2281e+01   2.2340e+01   3.1046e+00   5.4517e-01   1.1627e-01   4.6184e+01   2.4600e+02
  2.8050e+01   2.8784e+01   3.3585e+00   6.5336e-01   8.3306e-02   8.9970e+01   5.2900e+02
  3.5313e+01   3.5434e+01   3.5653e+00   6.1430e-01   4.9189e-02   2.5805e+02   1.3180e+03
  4.4457e+01   4.4968e+01   3.8038e+00   6.4116e-01   3.6570e-02   4.6688e+02   1.7180e+03
  5.5968e+01   5.8153e+01   4.0613e+00   5.9231e-01   3.0621e-02   6.6588e+02   2.3260e+03
  7.0460e+01   7.1693e+01   4.2699e+00   6.3674e-01   1.8819e-02   1.7630e+03   3.2730e+03
  8.8703e+01   8.8535e+01   4.4812e+00   6.3622e-01   1.3303e-02   3.5282e+03   5.0210e+03
  1.1167e+02   1.1084e+02   4.7062e+00   6.2905e-01   1.1285e-02   4.9029e+03   6.7520e+03
  1.4059e+02   1.3903e+02   4.9321e+00   6.3863e-01   1.4727e-02   2.8789e+03   5.6290e+03
  1.7699e+02   1.8291e+02   5.2067e+00   6.4981e-01   1.2438e-02   4.0358e+03   1.1179e+04
  2.2281e+02   2.2330e+02   5.4061e+00   6.4872e-01   6.3792e-03   1.5343e+04   2.4524e+04
