## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8340e+00   1.0397e+00  -5.0853e-04   1.6307e-04   1.3828e+06   1.3828e+06
  3.5313e+00   3.5692e+00   1.2704e+00  -4.5586e-04   1.2995e-04   2.1774e+06   2.1774e+06
  4.4457e+00   4.4934e+00   1.5007e+00  -6.9840e-04   1.0337e-04   3.4417e+06   3.4417e+06
  5.5968e+00   5.6570e+00   1.7310e+00  -2.3196e-04   8.2318e-05   5.4268e+06   5.4268e+06
  7.0460e+00   7.1221e+00   1.9612e+00  -5.2673e-04   6.5393e-05   8.5995e+06   8.5995e+06
  8.8703e+00   8.9666e+00   2.1916e+00  -5.7558e-04   5.1950e-05   1.3626e+07   1.3626e+07
  1.1167e+01   1.1288e+01   2.4218e+00  -4.7029e-04   4.1283e-05   2.1577e+07   2.1577e+07
  1.4059e+01   1.4211e+01   2.6521e+00  -5.7161e-04   3.2806e-05   3.4168e+07   3.4168e+07
  1.7699e+01   1.7891e+01   2.8823e+00  -5.3391e-04   2.6084e-05   5.4050e+07   5.4050e+07
  2.2281e+01   2.2523e+01   3.1125e+00  -5.7189e-04   2.0741e-05   8.5479e+07   8.5479e+07
  2.8050e+01   2.8354e+01   3.3428e+00  -5.8665e-04   1.6495e-05   1.3515e+08   1.3515e+08
  3.5313e+01   3.5698e+01   3.5731e+00  -5.2553e-04   1.3122e-05   2.1356e+08   2.1356e+08
  4.4457e+01   4.4939e+01   3.8033e+00  -3.9473e-04   1.0440e-05   3.3737e+08   3.3737e+08
  5.5968e+01   5.6565e+01   4.0334e+00  -2.7153e-04   8.3282e-06   5.3018e+08   5.3018e+08
  7.0460e+01   7.1208e+01   4.2636e+00  -1.8217e-04   6.6666e-06   8.2741e+08   8.2741e+08
  8.8703e+01   8.9634e+01   4.4937e+00  -8.9904e-05   5.3505e-06   1.2845e+09   1.2845e+09
  1.1167e+02   1.1284e+02   4.7239e+00   1.2572e-04   4.3060e-06   1.9833e+09   1.9833e+09
  1.4059e+02   1.4205e+02   4.9542e+00   2.2809e-04   3.4725e-06   3.0496e+09   3.0496e+09
  1.7699e+02   1.7886e+02   5.1846e+00   1.6722e-04   2.7923e-06   4.7165e+09   4.7165e+09
  2.2281e+02   2.2482e+02   5.4133e+00  -1.8010e-05   2.2900e-06   7.0125e+09   7.0125e+09
