## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 191821054.71830258}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8325e+00   1.0393e+00   3.5811e-02   4.9954e-03   1.8632e+04   1.7987e+04   1.0280e+05
  3.5313e+00   3.5681e+00   1.2701e+00   2.3664e-02   4.0655e-03   2.7799e+04   2.7156e+04   1.5418e+05
  4.4457e+00   4.4896e+00   1.4999e+00   4.2497e-02   3.3138e-03   4.2612e+04   4.0875e+04   2.3378e+05
  5.5968e+00   5.6483e+00   1.7295e+00   4.6726e-02   2.7042e-03   6.4248e+04   6.1380e+04   3.5094e+05
  7.0460e+00   7.1176e+00   1.9607e+00   5.3745e-02   2.2152e-03   9.6384e+04   9.1468e+04   5.1892e+05
  8.8703e+00   8.9697e+00   2.1919e+00   6.0754e-02   1.7998e-03   1.4699e+05   1.3857e+05   7.8456e+05
  1.1167e+01   1.1271e+01   2.4203e+00   6.3679e-02   1.4409e-03   2.2994e+05   2.1618e+05   1.2188e+06
  1.4059e+01   1.4192e+01   2.6508e+00   6.2957e-02   1.1910e-03   3.3635e+05   3.1642e+05   1.7892e+06
  1.7699e+01   1.7878e+01   2.8816e+00   5.5611e-02   9.8024e-04   4.9311e+05   4.6713e+05   2.6452e+06
  2.2281e+01   2.2474e+01   3.1104e+00   3.2577e-02   7.9411e-04   7.3497e+05   7.1178e+05   3.9919e+06
  2.8050e+01   2.8331e+01   3.3420e+00   1.4793e-02   6.5589e-04   1.0588e+06   1.0434e+06   5.8118e+06
  3.5313e+01   3.5629e+01   3.5712e+00  -4.9161e-03   5.3930e-04   1.5357e+06   1.5433e+06   8.5709e+06
  4.4457e+01   4.4887e+01   3.8021e+00  -2.6206e-02   4.4500e-04   2.2072e+06   2.2666e+06   1.2460e+07
  5.5968e+01   5.6519e+01   4.0326e+00  -7.5223e-03   3.6419e-04   3.3586e+06   3.3841e+06   1.8669e+07
  7.0460e+01   7.1143e+01   4.2627e+00  -6.3351e-03   2.9868e-04   4.9995e+06   5.0314e+06   2.7801e+07
  8.8703e+01   8.9586e+01   4.4932e+00  -1.6298e-02   2.4498e-04   7.3572e+06   7.4790e+06   4.1303e+07
  1.1167e+02   1.1292e+02   4.7247e+00  -1.5971e-02   1.9731e-04   1.1345e+07   1.1529e+07   6.4547e+07
  1.4059e+02   1.4208e+02   4.9544e+00  -3.2096e-02   1.5555e-04   1.7955e+07   1.8550e+07   1.0348e+08
  1.7699e+02   1.7837e+02   5.1818e+00  -1.1810e-02   1.3008e-04   2.6214e+07   2.6527e+07   1.4923e+08
  2.2281e+02   2.2422e+02   5.4105e+00   1.2125e-02   1.1812e-04   3.2561e+07   3.2171e+07   1.8148e+08
