## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1782512573.946785}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8332e+00   1.0395e+00   2.1540e-02   2.5814e-03   7.2579e+04   7.1048e+04   3.9301e+05
  3.5313e+00   3.5675e+00   1.2700e+00   1.6998e-02   2.0658e-03   1.1283e+05   1.1095e+05   6.1272e+05
  4.4457e+00   4.4927e+00   1.5006e+00   8.5429e-03   1.6491e-03   1.7557e+05   1.7408e+05   9.5130e+05
  5.5968e+00   5.6560e+00   1.7308e+00   6.5769e-03   1.3167e-03   2.7487e+05   2.7308e+05   1.4925e+06
  7.0460e+00   7.1206e+00   1.9611e+00   3.5178e-03   1.0505e-03   4.3055e+05   4.2904e+05   2.3314e+06
  8.8703e+00   8.9664e+00   2.1916e+00   2.3246e-03   8.3857e-04   6.7484e+05   6.7327e+05   3.6645e+06
  1.1167e+01   1.1284e+01   2.4215e+00   6.1295e-04   6.6729e-04   1.0639e+06   1.0633e+06   5.7830e+06
  1.4059e+01   1.4208e+01   2.6518e+00  -7.0128e-03   5.3262e-04   1.6572e+06   1.6689e+06   9.0339e+06
  1.7699e+01   1.7893e+01   2.8825e+00  -1.4226e-03   4.2396e-04   2.6303e+06   2.6340e+06   1.4261e+07
  2.2281e+01   2.2520e+01   3.1124e+00  -5.1877e-03   3.3711e-04   4.1445e+06   4.1661e+06   2.2551e+07
  2.8050e+01   2.8355e+01   3.3428e+00  -4.8754e-03   2.6847e-04   6.5365e+06   6.5685e+06   3.5628e+07
  3.5313e+01   3.5697e+01   3.5731e+00  -5.1807e-03   2.1346e-04   1.0337e+07   1.0390e+07   5.6435e+07
  4.4457e+01   4.4941e+01   3.8034e+00  -5.4974e-03   1.6991e-04   1.6309e+07   1.6399e+07   8.9037e+07
  5.5968e+01   5.6563e+01   4.0334e+00  -5.2166e-03   1.3534e-04   2.5712e+07   2.5847e+07   1.4072e+08
  7.0460e+01   7.1216e+01   4.2637e+00  -1.4530e-03   1.0837e-04   4.0258e+07   4.0317e+07   2.2032e+08
  8.8703e+01   8.9642e+01   4.4938e+00   2.7533e-03   8.6933e-05   6.2819e+07   6.2647e+07   3.4438e+08
  1.1167e+02   1.1284e+02   4.7239e+00   3.3557e-03   7.0029e-05   9.6864e+07   9.6540e+07   5.3078e+08
  1.4059e+02   1.4198e+02   4.9537e+00   1.2552e-03   5.6793e-05   1.4697e+08   1.4678e+08   8.0611e+08
  1.7699e+02   1.7870e+02   5.1837e+00  -2.5334e-03   4.6433e-05   2.1904e+08   2.1960e+08   1.2038e+09
  2.2281e+02   2.2448e+02   5.4118e+00   1.6321e-04   3.9180e-05   3.0847e+08   3.0842e+08   1.7017e+09
