## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 223803402.4615794}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8308e+00   1.0386e+00   8.0905e-02   5.3486e-03   1.7587e+04   1.6271e+04   1.0206e+05
  3.5313e+00   3.5680e+00   1.2701e+00   5.3466e-02   4.3095e-03   2.6403e+04   2.5063e+04   1.5498e+05
  4.4457e+00   4.4925e+00   1.5005e+00   6.4820e-02   3.4668e-03   4.1238e+04   3.8728e+04   2.4138e+05
  5.5968e+00   5.6509e+00   1.7299e+00   5.2944e-02   2.7930e-03   6.2826e+04   5.9667e+04   3.6867e+05
  7.0460e+00   7.1141e+00   1.9602e+00   4.0784e-02   2.2635e-03   9.4555e+04   9.0850e+04   5.6014e+05
  8.8703e+00   8.9687e+00   2.1918e+00   4.7535e-02   1.8174e-03   1.4761e+05   1.4092e+05   8.6516e+05
  1.1167e+01   1.1275e+01   2.4207e+00   1.6899e-02   1.4372e-03   2.2915e+05   2.2534e+05   1.3606e+06
  1.4059e+01   1.4209e+01   2.6520e+00   2.7552e-02   1.1612e-03   3.5469e+05   3.4518e+05   2.0996e+06
  1.7699e+01   1.7883e+01   2.8819e+00   3.2800e-02   9.3624e-04   5.4843e+05   5.3102e+05   3.2310e+06
  2.2281e+01   2.2500e+01   3.1116e+00   2.3124e-02   7.4800e-04   8.5114e+05   8.3191e+05   5.0209e+06
  2.8050e+01   2.8328e+01   3.3418e+00   1.1050e-02   6.0806e-04   1.2728e+06   1.2589e+06   7.5345e+06
  3.5313e+01   3.5655e+01   3.5719e+00   1.2288e-02   4.9518e-04   1.9215e+06   1.8982e+06   1.1375e+07
  4.4457e+01   4.4850e+01   3.8013e+00  -6.6733e-03   4.0872e-04   2.7677e+06   2.7863e+06   1.6572e+07
  5.5968e+01   5.6470e+01   4.0317e+00   3.3995e-04   3.4036e-04   4.0194e+06   4.0180e+06   2.3871e+07
  7.0460e+01   7.1133e+01   4.2626e+00  -1.1139e-03   2.8363e-04   5.7793e+06   5.7858e+06   3.4264e+07
  8.8703e+01   8.9509e+01   4.4923e+00  -1.1196e-02   2.3750e-04   8.1597e+06   8.2521e+06   4.8459e+07
  1.1167e+02   1.1268e+02   4.7225e+00  -4.4640e-02   1.9408e-04   1.1806e+07   1.2358e+07   7.0891e+07
  1.4059e+02   1.4211e+02   4.9546e+00  -4.7464e-02   1.5736e-04   1.7904e+07   1.8796e+07   1.0812e+08
  1.7699e+02   1.7901e+02   5.1854e+00  -4.0316e-02   1.2353e-04   2.9274e+07   3.0504e+07   1.7650e+08
  2.2281e+02   2.2452e+02   5.4119e+00  -2.1146e-02   1.0234e-04   4.3500e+07   4.4440e+07   2.5946e+08
