## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1015949328.82716}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8318e+00   1.0390e+00   2.8289e-02   2.9498e-03   5.3150e+04   5.1688e+04   3.1312e+05
  3.5313e+00   3.5681e+00   1.2701e+00   2.3677e-02   2.3639e-03   8.2389e+04   8.0483e+04   4.8704e+05
  4.4457e+00   4.4920e+00   1.5004e+00   1.8748e-02   1.8927e-03   1.2790e+05   1.2555e+05   7.5931e+05
  5.5968e+00   5.6544e+00   1.7306e+00   1.7526e-02   1.5131e-03   1.9989e+05   1.9644e+05   1.1865e+06
  7.0460e+00   7.1208e+00   1.9611e+00   1.4813e-02   1.2091e-03   3.1218e+05   3.0763e+05   1.8538e+06
  8.8703e+00   8.9641e+00   2.1913e+00   7.5247e-03   9.6602e-04   4.8558e+05   4.8196e+05   2.8932e+06
  1.1167e+01   1.1285e+01   2.4215e+00   3.8192e-03   7.6931e-04   7.6285e+05   7.5995e+05   4.5158e+06
  1.4059e+01   1.4207e+01   2.6518e+00   1.2738e-03   6.1548e-04   1.1888e+06   1.1873e+06   7.0406e+06
  1.7699e+01   1.7888e+01   2.8822e+00  -1.5421e-03   4.9163e-04   1.8579e+06   1.8608e+06   1.1016e+07
  2.2281e+01   2.2515e+01   3.1122e+00  -8.5036e-03   3.9229e-04   2.8978e+06   2.9226e+06   1.7213e+07
  2.8050e+01   2.8350e+01   3.3427e+00  -9.7770e-03   3.1390e-04   4.5201e+06   4.5647e+06   2.6849e+07
  3.5313e+01   3.5676e+01   3.5725e+00  -1.6317e-02   2.5146e-04   6.9965e+06   7.1126e+06   4.1475e+07
  4.4457e+01   4.4919e+01   3.8029e+00  -2.3863e-02   2.0191e-04   1.0770e+07   1.1033e+07   6.4115e+07
  5.5968e+01   5.6550e+01   4.0331e+00  -2.7977e-02   1.6183e-04   1.6693e+07   1.7173e+07   9.9731e+07
  7.0460e+01   7.1204e+01   4.2635e+00  -2.6022e-02   1.3002e-04   2.5911e+07   2.6603e+07   1.5477e+08
  8.8703e+01   8.9604e+01   4.4934e+00  -2.3237e-02   1.0518e-04   3.9713e+07   4.0658e+07   2.3659e+08
  1.1167e+02   1.1281e+02   4.7237e+00  -2.4267e-02   8.5480e-05   6.0060e+07   6.1554e+07   3.5775e+08
  1.4059e+02   1.4192e+02   4.9533e+00  -2.0973e-02   6.9985e-05   8.9900e+07   9.1826e+07   5.3485e+08
  1.7699e+02   1.7861e+02   5.1832e+00  -1.5788e-02   5.8323e-05   1.3013e+08   1.3222e+08   7.7194e+08
  2.2281e+02   2.2437e+02   5.4113e+00  -3.3764e-03   5.0270e-05   1.7738e+08   1.7798e+08   1.0499e+09
