## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 597775435.8534685}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   2.0239e-02   3.7665e-03   3.1575e+04   3.0948e+04   1.7750e+05
  3.5313e+00   3.5677e+00   1.2700e+00   1.5808e-02   3.0338e-03   4.8455e+04   4.7701e+04   2.7235e+05
  4.4457e+00   4.4893e+00   1.4998e+00   1.4957e-02   2.4383e-03   7.4954e+04   7.3850e+04   4.2091e+05
  5.5968e+00   5.6555e+00   1.7307e+00   1.9335e-02   1.9609e-03   1.1639e+05   1.1418e+05   6.5021e+05
  7.0460e+00   7.1143e+00   1.9602e+00   1.7252e-02   1.5807e-03   1.7874e+05   1.7571e+05   1.0011e+06
  8.8703e+00   8.9651e+00   2.1914e+00   1.7617e-03   1.2687e-03   2.7326e+05   2.7278e+05   1.5459e+06
  1.1167e+01   1.1283e+01   2.4213e+00   1.0411e-03   1.0111e-03   4.2994e+05   4.2949e+05   2.4263e+06
  1.4059e+01   1.4204e+01   2.6516e+00  -3.0000e-03   8.1342e-04   6.6157e+05   6.6356e+05   3.7399e+06
  1.7699e+01   1.7896e+01   2.8826e+00   6.2614e-03   6.5024e-04   1.0449e+06   1.0384e+06   5.8856e+06
  2.2281e+01   2.2518e+01   3.1124e+00   1.4215e-02   5.1533e-04   1.6767e+06   1.6532e+06   9.3857e+06
  2.8050e+01   2.8359e+01   3.3430e+00   1.2336e-02   4.1170e-04   2.6222e+06   2.5903e+06   1.4677e+07
  3.5313e+01   3.5686e+01   3.5728e+00   7.3322e-03   3.2806e-04   4.1093e+06   4.0794e+06   2.3094e+07
  4.4457e+01   4.4939e+01   3.8033e+00   7.3689e-03   2.6112e-04   6.4868e+06   6.4394e+06   3.6536e+07
  5.5968e+01   5.6566e+01   4.0334e+00   2.4185e-03   2.0791e-04   1.0182e+07   1.0157e+07   5.7528e+07
  7.0460e+01   7.1217e+01   4.2637e+00   7.1010e-03   1.6634e-04   1.5981e+07   1.5868e+07   9.0147e+07
  8.8703e+01   8.9679e+01   4.4943e+00   6.4627e-03   1.3247e-04   2.5181e+07   2.5019e+07   1.4203e+08
  1.1167e+02   1.1288e+02   4.7243e+00   4.2956e-03   1.0568e-04   3.9480e+07   3.9312e+07   2.2306e+08
  1.4059e+02   1.4205e+02   4.9542e+00  -3.7421e-03   8.4463e-05   6.1313e+07   6.1543e+07   3.4811e+08
  1.7699e+02   1.7849e+02   5.1825e+00  -6.1822e-03   6.9347e-05   9.0734e+07   9.1298e+07   5.1535e+08
  2.2281e+02   2.2394e+02   5.4093e+00  -7.6260e-03   6.1310e-05   1.1591e+08   1.1680e+08   6.5644e+08
