## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 254300561.12601495}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8314e+00   1.0389e+00   1.8170e-02   4.2656e-03   2.9110e+04   2.8591e+04   1.6309e+05
  3.5313e+00   3.5665e+00   1.2697e+00   2.5754e-02   3.4430e-03   4.5016e+04   4.3886e+04   2.5190e+05
  4.4457e+00   4.4902e+00   1.5000e+00   2.7002e-02   2.7739e-03   6.9438e+04   6.7612e+04   3.8793e+05
  5.5968e+00   5.6558e+00   1.7308e+00   1.9032e-02   2.2282e-03   1.0677e+05   1.0478e+05   5.9819e+05
  7.0460e+00   7.1162e+00   1.9605e+00   2.8829e-02   1.7935e-03   1.6640e+05   1.6174e+05   9.2769e+05
  8.8703e+00   8.9624e+00   2.1911e+00   1.6271e-02   1.4349e-03   2.5679e+05   2.5268e+05   1.4298e+06
  1.1167e+01   1.1280e+01   2.4211e+00   6.5048e-03   1.1447e-03   3.9962e+05   3.9704e+05   2.2337e+06
  1.4059e+01   1.4203e+01   2.6515e+00   5.4596e-03   9.2237e-04   6.1482e+05   6.1148e+05   3.4541e+06
  1.7699e+01   1.7885e+01   2.8820e+00   7.2708e-04   7.3997e-04   9.5078e+05   9.5009e+05   5.3310e+06
  2.2281e+01   2.2502e+01   3.1117e+00  -2.7484e-03   5.9290e-04   1.4758e+06   1.4799e+06   8.2923e+06
  2.8050e+01   2.8341e+01   3.3423e+00   4.0186e-04   4.8042e-04   2.2549e+06   2.2540e+06   1.2636e+07
  3.5313e+01   3.5664e+01   3.5722e+00   8.7247e-03   3.8966e-04   3.4562e+06   3.4263e+06   1.9325e+07
  4.4457e+01   4.4891e+01   3.8022e+00   2.6495e-03   3.1752e-04   5.1738e+06   5.1602e+06   2.9038e+07
  5.5968e+01   5.6490e+01   4.0321e+00  -1.2471e-03   2.5990e-04   7.6923e+06   7.7019e+06   4.3092e+07
  7.0460e+01   7.1093e+01   4.2620e+00  -4.4842e-03   2.1654e-04   1.1044e+07   1.1094e+07   6.2038e+07
  8.8703e+01   8.9447e+01   4.4917e+00  -2.0978e-03   1.8340e-04   1.5434e+07   1.5467e+07   8.6865e+07
  1.1167e+02   1.1253e+02   4.7212e+00   5.7530e-03   1.5758e-04   2.1071e+07   2.0950e+07   1.1867e+08
  1.4059e+02   1.4137e+02   4.9493e+00   1.0653e-02   1.4091e-04   2.6479e+07   2.6200e+07   1.4920e+08
  1.7699e+02   1.7753e+02   5.1771e+00   4.8270e-03   1.3369e-04   2.9247e+07   2.9106e+07   1.6646e+08
  2.2281e+02   2.2331e+02   5.4064e+00  -5.0981e-03   1.3300e-04   2.9258e+07   2.9408e+07   1.6680e+08
