## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 850416497.5478525}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8320e+00   1.0391e+00   3.2097e-02   3.5015e-03   3.9694e+04   3.8459e+04   2.1108e+05
  3.5313e+00   3.5658e+00   1.2695e+00   2.5317e-02   2.8122e-03   6.1132e+04   5.9622e+04   3.2520e+05
  4.4457e+00   4.4906e+00   1.5001e+00   2.1040e-02   2.2651e-03   9.3836e+04   9.1902e+04   5.0259e+05
  5.5968e+00   5.6539e+00   1.7305e+00   1.7050e-02   1.8163e-03   1.4537e+05   1.4294e+05   7.7779e+05
  7.0460e+00   7.1195e+00   1.9609e+00   1.9534e-02   1.4578e-03   2.2622e+05   2.2189e+05   1.2030e+06
  8.8703e+00   8.9632e+00   2.1912e+00   1.6422e-02   1.1681e-03   3.5125e+05   3.4558e+05   1.8676e+06
  1.1167e+01   1.1280e+01   2.4211e+00   2.3670e-03   9.3198e-04   5.4415e+05   5.4287e+05   2.9190e+06
  1.4059e+01   1.4205e+01   2.6516e+00   1.4095e-02   7.4944e-04   8.5135e+05   8.3952e+05   4.5425e+06
  1.7699e+01   1.7889e+01   2.8823e+00   5.0542e-03   5.9935e-04   1.3193e+06   1.3126e+06   7.0531e+06
  2.2281e+01   2.2514e+01   3.1122e+00   5.5044e-03   4.7813e-04   2.0740e+06   2.0626e+06   1.1084e+07
  2.8050e+01   2.8351e+01   3.3427e+00   7.2644e-03   3.8294e-04   3.2389e+06   3.2155e+06   1.7332e+07
  3.5313e+01   3.5692e+01   3.5730e+00   1.1030e-02   3.0632e-04   5.0808e+06   5.0253e+06   2.7059e+07
  4.4457e+01   4.4933e+01   3.8032e+00   1.2603e-02   2.4541e-04   7.9280e+06   7.8293e+06   4.2090e+07
  5.5968e+01   5.6561e+01   4.0333e+00   2.0485e-02   1.9704e-04   1.2394e+07   1.2145e+07   6.5455e+07
  7.0460e+01   7.1193e+01   4.2634e+00   2.3521e-02   1.5863e-04   1.9180e+07   1.8739e+07   1.0117e+08
  8.8703e+01   8.9623e+01   4.4936e+00   2.7401e-02   1.2816e-04   2.9495e+07   2.8708e+07   1.5499e+08
  1.1167e+02   1.1284e+02   4.7240e+00   3.3706e-02   1.0358e-04   4.5430e+07   4.3949e+07   2.3789e+08
  1.4059e+02   1.4201e+02   4.9539e+00   2.6238e-02   8.3849e-05   6.8827e+07   6.7067e+07   3.6159e+08
  1.7699e+02   1.7875e+02   5.1840e+00   1.7875e-02   6.7734e-05   1.0461e+08   1.0278e+08   5.5332e+08
  2.2281e+02   2.2461e+02   5.4124e+00   4.1173e-03   5.6184e-05   1.4999e+08   1.4938e+08   8.0161e+08
