## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 202260483.0351492}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8315e+00   1.0389e+00  -5.1227e-03   5.8961e-03   1.3802e+04   1.3873e+04   8.0208e+04
  3.5313e+00   3.5685e+00   1.2703e+00  -1.0691e-02   4.7760e-03   2.0918e+04   2.1144e+04   1.2058e+05
  4.4457e+00   4.4918e+00   1.5004e+00  -1.1991e-02   3.8747e-03   3.1740e+04   3.2126e+04   1.8590e+05
  5.5968e+00   5.6491e+00   1.7296e+00  -1.4316e-02   3.1412e-03   4.8181e+04   4.8881e+04   2.8511e+05
  7.0460e+00   7.1078e+00   1.9593e+00  -1.7629e-02   2.5823e-03   7.1054e+04   7.2330e+04   4.2117e+05
  8.8703e+00   8.9668e+00   2.1916e+00  -3.1581e-02   2.1073e-03   1.0518e+05   1.0861e+05   6.2687e+05
  1.1167e+01   1.1270e+01   2.4202e+00  -3.2967e-02   1.6797e-03   1.6532e+05   1.7095e+05   9.8950e+05
  1.4059e+01   1.4199e+01   2.6513e+00  -2.4853e-02   1.3850e-03   2.4517e+05   2.5141e+05   1.4602e+06
  1.7699e+01   1.7876e+01   2.8815e+00  -2.0453e-02   1.1338e-03   3.6749e+05   3.7517e+05   2.1723e+06
  2.2281e+01   2.2482e+01   3.1108e+00  -8.3733e-03   9.1781e-04   5.6776e+05   5.7255e+05   3.3435e+06
  2.8050e+01   2.8330e+01   3.3419e+00  -7.2348e-03   7.6165e-04   8.2539e+05   8.3140e+05   4.8659e+06
  3.5313e+01   3.5651e+01   3.5718e+00   3.8552e-03   6.2641e-04   1.2339e+06   1.2292e+06   7.1771e+06
  4.4457e+01   4.4854e+01   3.8014e+00  -1.0569e-02   5.1391e-04   1.8069e+06   1.8262e+06   1.0581e+07
  5.5968e+01   5.6497e+01   4.0322e+00  -8.6192e-03   4.2271e-04   2.6759e+06   2.6992e+06   1.5554e+07
  7.0460e+01   7.1160e+01   4.2630e+00   1.2706e-03   3.4740e-04   4.0014e+06   3.9963e+06   2.3196e+07
  8.8703e+01   8.9593e+01   4.4933e+00   1.5449e-02   2.8644e-04   5.9692e+06   5.8784e+06   3.4609e+07
  1.1167e+02   1.1285e+02   4.7241e+00   1.4883e-02   2.2939e-04   9.3019e+06   9.1655e+06   5.3124e+07
  1.4059e+02   1.4242e+02   4.9568e+00   1.5429e-02   1.7713e-04   1.5609e+07   1.5372e+07   8.7992e+07
  1.7699e+02   1.7911e+02   5.1860e+00   9.0522e-03   1.3428e-04   2.6993e+07   2.6750e+07   1.5266e+08
  2.2281e+02   2.2433e+02   5.4111e+00  -5.6666e-04   1.1227e-04   3.8245e+07   3.8266e+07   2.1955e+08
