## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 8059933.601532886}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8244e+00   1.0364e+00  -1.1396e-02   2.0884e-02   1.0759e+03   1.0883e+03   6.1460e+03
  3.5313e+00   3.5558e+00   1.2668e+00  -3.8194e-02   1.7828e-02   1.4364e+03   1.4934e+03   8.3010e+03
  4.4457e+00   4.4895e+00   1.4999e+00   7.3536e-02   1.5698e-02   2.0676e+03   1.9260e+03   1.1381e+04
  5.5968e+00   5.6301e+00   1.7262e+00   4.8457e-02   1.3876e-02   2.5846e+03   2.4652e+03   1.4886e+04
  7.0460e+00   7.1171e+00   1.9606e+00   1.3125e-01   1.1901e-02   3.7909e+03   3.3511e+03   2.0745e+04
  8.8703e+00   8.9418e+00   2.1888e+00   5.7496e-02   9.4128e-03   5.6650e+03   5.3570e+03   3.0105e+04
  1.1167e+01   1.1224e+01   2.4162e+00  -7.6335e-02   7.2769e-03   8.2792e+03   8.9634e+03   4.6755e+04
  1.4059e+01   1.4173e+01   2.6493e+00  -9.3452e-02   6.3423e-03   1.0697e+04   1.1799e+04   6.2695e+04
  1.7699e+01   1.7899e+01   2.8827e+00  -9.3516e-02   5.3315e-03   1.5136e+04   1.6698e+04   8.5327e+04
  2.2281e+01   2.2310e+01   3.1030e+00  -1.6612e-01   4.3152e-03   2.1255e+04   2.5489e+04   1.2413e+05
  2.8050e+01   2.8458e+01   3.3465e+00  -1.0829e-01   3.8548e-03   2.8483e+04   3.1942e+04   1.6819e+05
  3.5313e+01   3.5509e+01   3.5677e+00  -5.6179e-02   3.4114e-03   3.8494e+04   4.0785e+04   2.3029e+05
  4.4457e+01   4.4594e+01   3.7955e+00   1.4685e-02   3.2044e-03   4.6902e+04   4.6223e+04   2.7940e+05
  5.5968e+01   5.6108e+01   4.0251e+00   9.9449e-02   3.5079e-03   4.2406e+04   3.8571e+04   2.5774e+05
  7.0460e+01   7.0436e+01   4.2527e+00   2.7383e-01   3.8597e-03   4.0584e+04   3.1860e+04   2.3946e+05
  8.8703e+01   9.0393e+01   4.5022e+00  -1.4916e-01   2.5388e-03   6.2657e+04   7.3641e+04   4.2212e+05
  1.1167e+02   1.1471e+02   4.7405e+00  -1.6265e-01   1.3425e-03   2.2052e+05   2.6335e+05   1.3768e+06
  1.4059e+02   1.4317e+02   4.9621e+00  -1.0783e-01   8.2322e-04   6.2484e+05   7.0037e+05   3.7617e+06
  1.7699e+02   1.7995e+02   5.1907e+00  -1.0454e-02   5.7504e-04   1.4203e+06   1.4354e+06   8.2821e+06
  2.2281e+02   2.2464e+02   5.4124e+00   3.4686e-02   4.5345e-04   2.3884e+06   2.3083e+06   1.3706e+07
