## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 181594898.32526737}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8282e+00   1.0378e+00   2.9086e-02   5.8250e-03   1.5102e+04   1.4675e+04   7.9219e+04
  3.5313e+00   3.5630e+00   1.2687e+00   1.3774e-02   4.7931e-03   2.1973e+04   2.1674e+04   1.1708e+05
  4.4457e+00   4.4921e+00   1.5004e+00   7.9926e-03   3.8971e-03   3.3049e+04   3.2787e+04   1.7748e+05
  5.5968e+00   5.6451e+00   1.7289e+00   1.6125e-02   3.1854e-03   4.9864e+04   4.9073e+04   2.6694e+05
  7.0460e+00   7.1055e+00   1.9590e+00  -2.6755e-03   2.6498e-03   7.0726e+04   7.0916e+04   3.8116e+05
  8.8703e+00   8.9657e+00   2.1915e+00  -1.7167e-02   2.1805e-03   1.0293e+05   1.0473e+05   5.6254e+05
  1.1167e+01   1.1265e+01   2.4198e+00  -2.2042e-02   1.7474e-03   1.5948e+05   1.6307e+05   8.7096e+05
  1.4059e+01   1.4203e+01   2.6515e+00  -3.4988e-02   1.4565e-03   2.2653e+05   2.3474e+05   1.2435e+06
  1.7699e+01   1.7897e+01   2.8826e+00  -1.2170e-03   1.1948e-03   3.4841e+05   3.4883e+05   1.8622e+06
  2.2281e+01   2.2495e+01   3.1113e+00   3.2545e-03   9.4804e-04   5.5583e+05   5.5402e+05   2.9570e+06
  2.8050e+01   2.8342e+01   3.3423e+00  -9.7041e-03   7.6772e-04   8.3664e+05   8.4483e+05   4.4773e+06
  3.5313e+01   3.5642e+01   3.5715e+00  -1.1039e-02   6.2162e-04   1.2744e+06   1.2886e+06   6.8262e+06
  4.4457e+01   4.4882e+01   3.8020e+00  -1.8301e-02   5.1013e-04   1.8784e+06   1.9134e+06   1.0062e+07
  5.5968e+01   5.6539e+01   4.0329e+00  -2.5910e-03   4.1388e-04   2.8994e+06   2.9069e+06   1.5291e+07
  7.0460e+01   7.1169e+01   4.2631e+00  -8.6610e-03   3.3587e-04   4.3759e+06   4.4142e+06   2.3120e+07
  8.8703e+01   8.9603e+01   4.4934e+00  -7.4940e-03   2.7356e-04   6.6038e+06   6.6537e+06   3.5054e+07
  1.1167e+02   1.1278e+02   4.7234e+00  -4.5702e-03   2.1751e-04   1.0477e+07   1.0525e+07   5.6153e+07
  1.4059e+02   1.4208e+02   4.9543e+00  -4.3042e-03   1.7627e-04   1.5957e+07   1.6026e+07   8.5358e+07
  1.7699e+02   1.7880e+02   5.1842e+00   1.1713e-02   1.4365e-04   2.4414e+07   2.4131e+07   1.2967e+08
  2.2281e+02   2.2438e+02   5.4112e+00   6.0518e-03   1.2216e-04   3.3569e+07   3.3367e+07   1.7743e+08
