## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1573889466.6578107}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8312e+00   1.0388e+00   3.7404e-02   3.2144e-03   4.8026e+04   4.6294e+04   2.8359e+05
  3.5313e+00   3.5676e+00   1.2700e+00   3.1295e-02   2.5853e-03   7.3802e+04   7.1562e+04   4.3576e+05
  4.4457e+00   4.4922e+00   1.5005e+00   2.8980e-02   2.0772e-03   1.1407e+05   1.1085e+05   6.7529e+05
  5.5968e+00   5.6524e+00   1.7302e+00   2.2056e-02   1.6633e-03   1.7671e+05   1.7289e+05   1.0443e+06
  7.0460e+00   7.1197e+00   1.9610e+00   1.2438e-02   1.3300e-03   2.7377e+05   2.7040e+05   1.6240e+06
  8.8703e+00   8.9681e+00   2.1918e+00   6.8905e-03   1.0591e-03   4.2933e+05   4.2639e+05   2.5471e+06
  1.1167e+01   1.1284e+01   2.4215e+00   6.2146e-03   8.3659e-04   6.8767e+05   6.8343e+05   4.0668e+06
  1.4059e+01   1.4205e+01   2.6517e+00   1.3437e-02   6.6917e-04   1.0825e+06   1.0682e+06   6.3797e+06
  1.7699e+01   1.7889e+01   2.8823e+00   1.2581e-02   5.3370e-04   1.7004e+06   1.6792e+06   1.0012e+07
  2.2281e+01   2.2517e+01   3.1123e+00   8.3261e-03   4.2268e-04   2.6995e+06   2.6772e+06   1.5909e+07
  2.8050e+01   2.8362e+01   3.3431e+00   5.9685e-03   3.3659e-04   4.2471e+06   4.2219e+06   2.5111e+07
  3.5313e+01   3.5692e+01   3.5730e+00   2.7026e-03   2.6666e-04   6.7447e+06   6.7265e+06   3.9913e+07
  4.4457e+01   4.4936e+01   3.8033e+00   4.3596e-04   2.1129e-04   1.0719e+07   1.0714e+07   6.3438e+07
  5.5968e+01   5.6592e+01   4.0339e+00  -1.0060e-03   1.6730e-04   1.7072e+07   1.7089e+07   1.0116e+08
  7.0460e+01   7.1216e+01   4.2637e+00  -8.0263e-04   1.3305e-04   2.6997e+07   2.7019e+07   1.5983e+08
  8.8703e+01   8.9668e+01   4.4941e+00  -2.3509e-03   1.0594e-04   4.2519e+07   4.2620e+07   2.5223e+08
  1.1167e+02   1.1290e+02   4.7245e+00  -1.1332e-03   8.4108e-05   6.7538e+07   6.7615e+07   4.0084e+08
  1.4059e+02   1.4212e+02   4.9547e+00  -3.4514e-04   6.7105e-05   1.0618e+08   1.0622e+08   6.3097e+08
  1.7699e+02   1.7882e+02   5.1844e+00  -3.0319e-03   5.3512e-05   1.6653e+08   1.6704e+08   9.9042e+08
  2.2281e+02   2.2481e+02   5.4132e+00  -2.1820e-03   4.4156e-05   2.4479e+08   2.4532e+08   1.4590e+09
