## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 122187466.65630803}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8316e+00   1.0389e+00   4.0390e-02   8.5731e-03   6.6453e+03   6.3873e+03   3.4825e+04
  3.5313e+00   3.5656e+00   1.2694e+00   1.1951e-02   7.0936e-03   9.4411e+03   9.3296e+03   5.0374e+04
  4.4457e+00   4.4870e+00   1.4993e+00   6.1198e-04   5.7736e-03   1.4092e+04   1.4083e+04   7.5758e+04
  5.5968e+00   5.6465e+00   1.7291e+00  -1.3832e-02   4.7212e-03   2.0770e+04   2.1061e+04   1.1281e+05
  7.0460e+00   7.1079e+00   1.9593e+00  -1.7860e-02   3.9683e-03   2.9279e+04   2.9811e+04   1.5860e+05
  8.8703e+00   8.9733e+00   2.1923e+00   3.3404e-02   3.3026e-03   4.4478e+04   4.3040e+04   2.3558e+05
  1.1167e+01   1.1279e+01   2.4210e+00   6.8318e-02   2.6414e-03   7.1884e+04   6.7287e+04   3.6975e+05
  1.4059e+01   1.4192e+01   2.6507e+00   5.7649e-02   2.1764e-03   1.0482e+05   9.9108e+04   5.4042e+05
  1.7699e+01   1.7907e+01   2.8832e+00   3.8425e-02   1.7559e-03   1.5812e+05   1.5227e+05   8.2598e+05
  2.2281e+01   2.2503e+01   3.1117e+00   8.9214e-02   1.3930e-03   2.6351e+05   2.4192e+05   1.3370e+06
  2.8050e+01   2.8365e+01   3.3432e+00   7.0146e-02   1.1229e-03   3.9845e+05   3.7233e+05   2.0339e+06
  3.5313e+01   3.5683e+01   3.5727e+00   7.2999e-02   8.9017e-04   6.3570e+05   5.9245e+05   3.2453e+06
  4.4457e+01   4.4899e+01   3.8024e+00   6.4263e-02   7.0729e-04   9.9874e+05   9.3843e+05   5.1174e+06
  5.5968e+01   5.6567e+01   4.0334e+00   3.5272e-02   5.6453e-04   1.5251e+06   1.4731e+06   7.8635e+06
  7.0460e+01   7.1166e+01   4.2630e+00   5.1659e-03   4.4294e-04   2.4052e+06   2.3928e+06   1.2499e+07
  8.8703e+01   8.9582e+01   4.4932e+00  -2.4413e-02   3.5675e-04   3.5986e+06   3.6887e+06   1.8966e+07
  1.1167e+02   1.1284e+02   4.7240e+00  -4.8690e-02   2.8325e-04   5.5664e+06   5.8513e+06   2.9789e+07
  1.4059e+02   1.4213e+02   4.9548e+00  -7.9074e-02   2.2289e-04   8.7027e+06   9.4500e+06   4.7469e+07
  1.7699e+02   1.7906e+02   5.1857e+00  -6.0849e-02   1.7773e-04   1.3958e+07   1.4862e+07   7.6221e+07
  2.2281e+02   2.2539e+02   5.4158e+00  -3.7099e-02   1.3950e-04   2.3230e+07   2.4125e+07   1.2418e+08
