## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 3356760.245622552}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8320e+00   1.0390e+00   3.7752e-02   2.2540e-02   8.2446e+02   7.9447e+02   4.9970e+03
  3.5313e+00   3.5560e+00   1.2667e+00  -2.3047e-02   1.8359e-02   1.1699e+03   1.1975e+03   7.3170e+03
  4.4457e+00   4.4899e+00   1.5000e+00  -1.8970e-02   1.4974e-02   1.7660e+03   1.8002e+03   1.1206e+04
  5.5968e+00   5.6475e+00   1.7294e+00  -4.5842e-02   1.2196e-02   2.5894e+03   2.7138e+03   1.6370e+04
  7.0460e+00   7.1020e+00   1.9585e+00  -4.2987e-02   9.9483e-03   3.9032e+03   4.0785e+03   2.4673e+04
  8.8703e+00   8.9732e+00   2.1923e+00  -8.5857e-02   8.0241e-03   5.7308e+03   6.2691e+03   3.7078e+04
  1.1167e+01   1.1291e+01   2.4221e+00  -4.8615e-02   6.3903e-03   9.4039e+03   9.8844e+03   5.8095e+04
  1.4059e+01   1.4182e+01   2.6501e+00   1.1485e-03   5.3473e-03   1.4133e+04   1.4117e+04   8.6403e+04
  1.7699e+01   1.7877e+01   2.8816e+00   1.5285e-02   4.3974e-03   2.1193e+04   2.0874e+04   1.2846e+05
  2.2281e+01   2.2396e+01   3.1069e+00  -2.3403e-03   3.5836e-03   3.1358e+04   3.1431e+04   1.9264e+05
  2.8050e+01   2.8228e+01   3.3383e+00  -4.0337e-02   3.1709e-03   3.8525e+04   4.0144e+04   2.3901e+05
  3.5313e+01   3.5503e+01   3.5676e+00  -1.9936e-04   2.8891e-03   4.8350e+04   4.8360e+04   2.9096e+05
  4.4457e+01   4.4558e+01   3.7947e+00   4.7880e-02   2.6239e-03   6.1435e+04   5.8628e+04   3.7250e+05
  5.5968e+01   5.6285e+01   4.0284e+00  -1.1225e-02   2.2529e-03   7.8633e+04   7.9526e+04   4.8135e+05
  7.0460e+01   7.0960e+01   4.2601e+00  -3.4167e-02   1.8803e-03   1.1026e+05   1.1416e+05   6.7799e+05
  8.8703e+01   8.9384e+01   4.4910e+00   5.6246e-02   1.6358e-03   1.5933e+05   1.5084e+05   9.7646e+05
  1.1167e+02   1.1222e+02   4.7184e+00   1.2076e-02   1.5310e-03   1.7429e+05   1.7221e+05   1.0710e+06
  1.4059e+02   1.4274e+02   4.9590e+00   1.2414e-02   1.2712e-03   2.5290e+05   2.4979e+05   1.5366e+06
  1.7699e+02   1.8006e+02   5.1912e+00  -6.2132e-03   8.9176e-04   5.0442e+05   5.0757e+05   3.1069e+06
  2.2281e+02   2.2563e+02   5.4168e+00   2.5475e-03   6.4551e-04   9.7118e+05   9.6871e+05   6.0071e+06
