## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 32849370.763699695}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8292e+00   1.0381e+00  -1.2069e-02   1.0332e-02   3.7103e+03   3.7557e+03   2.4853e+04
  3.5313e+00   3.5652e+00   1.2693e+00  -9.6699e-03   8.4589e-03   5.5486e+03   5.6028e+03   3.6802e+04
  4.4457e+00   4.4876e+00   1.4994e+00   9.3986e-03   6.8739e-03   8.5643e+03   8.4845e+03   5.6968e+04
  5.5968e+00   5.6508e+00   1.7299e+00   5.6730e-02   5.6212e-03   1.3407e+04   1.2687e+04   8.7296e+04
  7.0460e+00   7.1081e+00   1.9594e+00   1.9059e-02   4.5971e-03   1.9332e+04   1.8970e+04   1.2692e+05
  8.8703e+00   8.9796e+00   2.1931e+00  -7.3037e-04   3.6547e-03   2.9993e+04   3.0015e+04   1.9913e+05
  1.1167e+01   1.1280e+01   2.4212e+00   1.2474e-02   2.8482e-03   5.0035e+04   4.9419e+04   3.2967e+05
  1.4059e+01   1.4195e+01   2.6510e+00   1.6527e-02   2.3229e-03   7.5528e+04   7.4300e+04   5.0087e+05
  1.7699e+01   1.7895e+01   2.8826e+00   1.1844e-02   1.8872e-03   1.1389e+05   1.1256e+05   7.5552e+05
  2.2281e+01   2.2485e+01   3.1109e+00   1.1557e-02   1.5216e-03   1.7516e+05   1.7316e+05   1.1481e+06
  2.8050e+01   2.8338e+01   3.3422e+00   9.4105e-03   1.2705e-03   2.5069e+05   2.4835e+05   1.6359e+06
  3.5313e+01   3.5590e+01   3.5701e+00   5.5215e-03   1.0563e-03   3.6126e+05   3.5928e+05   2.3580e+06
  4.4457e+01   4.4794e+01   3.8001e+00   1.8467e-02   9.0327e-04   5.0043e+05   4.9135e+05   3.2534e+06
  5.5968e+01   5.6262e+01   4.0280e+00   6.5043e-03   7.8718e-04   6.5118e+05   6.4698e+05   4.2310e+06
  7.0460e+01   7.0942e+01   4.2599e+00  -1.3541e-03   6.9627e-04   8.2581e+05   8.2693e+05   5.4654e+06
  8.8703e+01   8.9263e+01   4.4896e+00  -1.3766e-02   6.0109e-04   1.0943e+06   1.1096e+06   7.1921e+06
  1.1167e+02   1.1280e+02   4.7236e+00  -1.5424e-02   5.1015e-04   1.5167e+06   1.5404e+06   1.0064e+07
  1.4059e+02   1.4198e+02   4.9536e+00   3.4865e-03   4.1746e-04   2.3084e+06   2.3004e+06   1.5187e+07
  1.7699e+02   1.7871e+02   5.1837e+00  -1.7427e-02   3.3493e-04   3.5114e+06   3.5737e+06   2.3221e+07
  2.2281e+02   2.2540e+02   5.4158e+00   8.8475e-05   2.7339e-04   5.3641e+06   5.3636e+06   3.5109e+07
