## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1397667947.7692873}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8304e+00   1.0385e+00   3.9226e-02   3.4699e-03   4.3812e+04   4.2159e+04   2.4632e+05
  3.5313e+00   3.5685e+00   1.2702e+00   3.4374e-02   2.8013e-03   6.6911e+04   6.4687e+04   3.7587e+05
  4.4457e+00   4.4922e+00   1.5004e+00   3.8004e-02   2.2606e-03   1.0310e+05   9.9329e+04   5.7823e+05
  5.5968e+00   5.6532e+00   1.7303e+00   3.3748e-02   1.8240e-03   1.5772e+05   1.5257e+05   8.8238e+05
  7.0460e+00   7.1147e+00   1.9603e+00   2.5285e-02   1.4738e-03   2.3960e+05   2.3369e+05   1.3387e+06
  8.8703e+00   8.9619e+00   2.1911e+00   8.6190e-03   1.1897e-03   3.6172e+05   3.5863e+05   2.0381e+06
  1.1167e+01   1.1285e+01   2.4215e+00  -3.3523e-03   9.4529e-04   5.6617e+05   5.6807e+05   3.2109e+06
  1.4059e+01   1.4205e+01   2.6517e+00   6.1700e-04   7.6013e-04   8.7907e+05   8.7852e+05   4.9673e+06
  1.7699e+01   1.7894e+01   2.8825e+00  -1.7191e-03   6.0589e-04   1.3804e+06   1.3827e+06   7.8204e+06
  2.2281e+01   2.2521e+01   3.1125e+00   5.4733e-03   4.8092e-04   2.2068e+06   2.1947e+06   1.2448e+07
  2.8050e+01   2.8364e+01   3.3431e+00   1.0591e-02   3.8409e-04   3.4774e+06   3.4409e+06   1.9565e+07
  3.5313e+01   3.5698e+01   3.5731e+00   1.3062e-02   3.0444e-04   5.5484e+06   5.4769e+06   3.1323e+07
  4.4457e+01   4.4942e+01   3.8034e+00   9.9172e-03   2.4177e-04   8.7703e+06   8.6841e+06   4.9617e+07
  5.5968e+01   5.6576e+01   4.0336e+00   1.5326e-02   1.9229e-04   1.3939e+07   1.3729e+07   7.8552e+07
  7.0460e+01   7.1233e+01   4.2639e+00   1.3951e-02   1.5249e-04   2.2135e+07   2.1830e+07   1.2543e+08
  8.8703e+01   8.9669e+01   4.4941e+00   7.3343e-03   1.2125e-04   3.4781e+07   3.4528e+07   1.9814e+08
  1.1167e+02   1.1294e+02   4.7248e+00   1.0240e-03   9.5339e-05   5.5903e+07   5.5845e+07   3.2017e+08
  1.4059e+02   1.4222e+02   4.9554e+00  -1.5614e-03   7.5017e-05   9.0061e+07   9.0201e+07   5.1726e+08
  1.7699e+02   1.7906e+02   5.1857e+00  -2.9753e-03   5.8555e-05   1.4760e+08   1.4805e+08   8.4917e+08
  2.2281e+02   2.2500e+02   5.4141e+00  -5.7221e-03   4.6399e-05   2.3443e+08   2.3578e+08   1.3493e+09
