## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8334e+00   1.0396e+00   7.6851e-05   9.6376e-05   1.1371e-04   2.5109e+06   2.5109e+06
  3.5313e+00   3.5687e+00   1.2703e+00  -1.5870e-05  -5.5881e-05   9.0850e-05   3.9337e+06   3.9337e+06
  4.4457e+00   4.4930e+00   1.5006e+00   1.4639e-05   3.1411e-05   7.2411e-05   6.1921e+06   6.1921e+06
  5.5968e+00   5.6571e+00   1.7310e+00   2.4253e-05   3.2889e-05   5.7560e-05   9.7997e+06   9.7997e+06
  7.0460e+00   7.1216e+00   1.9612e+00  -2.1563e-05  -6.0884e-05   4.5811e-05   1.5471e+07   1.5471e+07
  8.8703e+00   8.9665e+00   2.1916e+00   3.4582e-05   1.2463e-05   3.6474e-05   2.4405e+07   2.4405e+07
  1.1167e+01   1.1287e+01   2.4217e+00   4.5180e-05   1.7189e-05   2.8997e-05   3.8613e+07   3.8613e+07
  1.4059e+01   1.4210e+01   2.6520e+00   5.2958e-05   1.7300e-06   2.3071e-05   6.0996e+07   6.0996e+07
  1.7699e+01   1.7890e+01   2.8823e+00   9.9689e-06  -4.5182e-05   1.8367e-05   9.6244e+07   9.6244e+07
  2.2281e+01   2.2522e+01   3.1125e+00   1.6661e-05  -4.6441e-05   1.4623e-05   1.5184e+08   1.5184e+08
  2.8050e+01   2.8353e+01   3.3427e+00  -3.0103e-05  -1.3847e-05   1.1652e-05   2.3916e+08   2.3916e+08
  3.5313e+01   3.5693e+01   3.5730e+00  -9.5080e-06  -2.4501e-05   9.2972e-06   3.7562e+08   3.7562e+08
  4.4457e+01   4.4930e+01   3.8031e+00   1.5600e-05   5.0417e-05   7.4288e-06   5.8833e+08   5.8833e+08
  5.5968e+01   5.6557e+01   4.0332e+00   6.2478e-05   7.8382e-05   5.9528e-06   9.1624e+08   9.1624e+08
  7.0460e+01   7.1192e+01   4.2634e+00   7.7062e-05   1.0072e-04   4.7910e-06   1.4145e+09   1.4145e+09
  8.8703e+01   8.9610e+01   4.4934e+00   4.4168e-05   6.3813e-05   3.8729e-06   2.1646e+09   2.1646e+09
  1.1167e+02   1.1279e+02   4.7235e+00   5.8112e-05   5.8807e-05   3.1471e-06   3.2781e+09   3.2781e+09
  1.4059e+02   1.4190e+02   4.9531e+00   1.9057e-04   5.3178e-06   2.5889e-06   4.8440e+09   4.8440e+09
  1.7699e+02   1.7862e+02   5.1833e+00   3.8242e-04   9.5451e-05   2.1525e-06   7.0074e+09   7.0074e+09
  2.2281e+02   2.2456e+02   5.4121e+00   5.9315e-04   1.3981e-04   1.8177e-06   9.8265e+09   9.8265e+09
