## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8354e+00   1.0403e+00  -6.5850e-03  -2.8194e-03   4.6078e-03   1.5470e+03   1.5470e+03
  3.5313e+00   3.5523e+00   1.2657e+00  -2.8862e-03  -1.0527e-02   4.1350e-03   1.9210e+03   1.9210e+03
  4.4457e+00   4.4876e+00   1.4994e+00   4.1047e-04  -3.2477e-03   3.5571e-03   2.5960e+03   2.5960e+03
  5.5968e+00   5.6195e+00   1.7243e+00  -1.3167e-03   2.3902e-03   3.0362e-03   3.5630e+03   3.5630e+03
  7.0460e+00   7.1121e+00   1.9599e+00  -1.7816e-03  -4.5308e-03   2.5883e-03   4.9030e+03   4.9030e+03
  8.8703e+00   9.0394e+00   2.1998e+00   4.3515e-03  -1.7109e-03   1.8850e-03   9.2440e+03   9.2440e+03
  1.1167e+01   1.1264e+01   2.4197e+00   1.2413e-03   1.8703e-03   1.3338e-03   1.8464e+04   1.8464e+04
  1.4059e+01   1.4139e+01   2.6470e+00  -1.8632e-03  -4.4953e-03   1.1902e-03   2.3188e+04   2.3188e+04
  1.7699e+01   1.7935e+01   2.8847e+00  -1.0168e-03   1.6675e-03   1.0040e-03   3.2586e+04   3.2586e+04
  2.2281e+01   2.2387e+01   3.1065e+00  -2.7325e-04   8.4558e-04   7.8437e-04   5.3388e+04   5.3388e+04
  2.8050e+01   2.8483e+01   3.3472e+00  -1.5490e-04  -2.4678e-04   6.7819e-04   7.1415e+04   7.1415e+04
  3.5313e+01   3.5471e+01   3.5667e+00   7.9401e-04   4.6892e-04   5.4160e-04   1.1198e+05   1.1198e+05
  4.4457e+01   4.4543e+01   3.7944e+00   2.0757e-03   2.7583e-03   4.8714e-04   1.3842e+05   1.3842e+05
  5.5968e+01   5.6522e+01   4.0326e+00   2.4296e-03   7.5324e-04   4.5302e-04   1.6005e+05   1.6005e+05
  7.0460e+01   7.0729e+01   4.2569e+00   2.2287e-03  -1.0776e-03   3.7533e-04   2.3316e+05   2.3316e+05
  8.8703e+01   8.9224e+01   4.4892e+00   1.3180e-03  -2.2144e-03   3.5146e-04   2.6591e+05   2.6591e+05
  1.1167e+02   1.1250e+02   4.7209e+00   1.2524e-03  -2.4155e-03   3.4153e-04   2.8159e+05   2.8159e+05
  1.4059e+02   1.4243e+02   4.9569e+00   1.9914e-03   2.0635e-03   2.6719e-04   4.6010e+05   4.6010e+05
  1.7699e+02   1.8344e+02   5.2101e+00   5.0385e-05  -2.1597e-04   1.3811e-04   1.7221e+06   1.7221e+06
  2.2281e+02   2.2631e+02   5.4200e+00   9.7290e-04   1.4464e-04   6.9109e-05   6.8774e+06   6.8774e+06
