## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8330e+00   1.0394e+00   4.0324e-07   2.3701e-04   1.6825e-04   1.1640e+06   1.1640e+06
  3.5313e+00   3.5679e+00   1.2701e+00   3.0391e-05   9.4085e-06   1.3546e-04   1.7957e+06   1.7957e+06
  4.4457e+00   4.4912e+00   1.5002e+00   1.1091e-04   6.3221e-05   1.0875e-04   2.7858e+06   2.7858e+06
  5.5968e+00   5.6549e+00   1.7306e+00   7.5874e-05   1.1863e-05   8.7495e-05   4.3040e+06   4.3040e+06
  7.0460e+00   7.1186e+00   1.9608e+00   2.8652e-06  -1.4441e-04   7.0319e-05   6.6634e+06   6.6634e+06
  8.8703e+00   8.9667e+00   2.1916e+00  -9.3177e-05  -1.0638e-04   5.6357e-05   1.0374e+07   1.0374e+07
  1.1167e+01   1.1281e+01   2.4212e+00  -6.5509e-05  -1.5584e-04   4.4928e-05   1.6323e+07   1.6323e+07
  1.4059e+01   1.4201e+01   2.6513e+00   4.1689e-05  -1.3460e-04   3.6293e-05   2.5015e+07   2.5015e+07
  1.7699e+01   1.7885e+01   2.8820e+00   4.7825e-05  -6.5761e-05   2.9276e-05   3.8442e+07   3.8442e+07
  2.2281e+01   2.2506e+01   3.1118e+00   1.4115e-04  -4.8712e-05   2.3532e-05   5.9498e+07   5.9498e+07
  2.8050e+01   2.8340e+01   3.3423e+00   9.6622e-05   1.6928e-05   1.9070e-05   9.0606e+07   9.0606e+07
  3.5313e+01   3.5670e+01   3.5723e+00   1.2214e-04  -4.7742e-05   1.5444e-05   1.3814e+08   1.3814e+08
  4.4457e+01   4.4884e+01   3.8021e+00   2.0128e-04   1.7797e-05   1.2586e-05   2.0799e+08   2.0799e+08
  5.5968e+01   5.6481e+01   4.0319e+00   2.5833e-04   5.7001e-05   1.0405e-05   3.0432e+08   3.0432e+08
  7.0460e+01   7.1102e+01   4.2621e+00   2.3674e-04  -6.3174e-05   8.6474e-06   4.4062e+08   4.4062e+08
  8.8703e+01   8.9502e+01   4.4922e+00   2.0288e-04  -1.2428e-04   7.2234e-06   6.3148e+08   6.3148e+08
  1.1167e+02   1.1276e+02   4.7232e+00   7.8816e-05  -1.1763e-04   5.9930e-06   9.1737e+08   9.1737e+08
  1.4059e+02   1.4208e+02   4.9544e+00  -9.3677e-05  -1.2890e-04   4.8443e-06   1.4040e+09   1.4040e+09
  1.7699e+02   1.7899e+02   5.1853e+00  -7.1911e-05  -1.3643e-04   3.8297e-06   2.2465e+09   2.2465e+09
  2.2281e+02   2.2468e+02   5.4126e+00  -2.7056e-04   1.0985e-06   3.1455e-06   3.3301e+09   3.3301e+09
