## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8332e+00   1.0395e+00  -2.6655e-04   1.8459e-04   1.5084e-04   1.4227e+06   1.4227e+06
  3.5313e+00   3.5687e+00   1.2703e+00  -7.2143e-05   5.5375e-05   1.2071e-04   2.2215e+06   2.2215e+06
  4.4457e+00   4.4927e+00   1.5005e+00   1.9664e-04   6.9974e-05   9.6346e-05   3.4871e+06   3.4871e+06
  5.5968e+00   5.6562e+00   1.7308e+00  -7.4546e-05  -1.9791e-04   7.6859e-05   5.4796e+06   5.4796e+06
  7.0460e+00   7.1208e+00   1.9611e+00   1.1580e-04   1.0647e-05   6.1321e-05   8.6082e+06   8.6082e+06
  8.8703e+00   8.9663e+00   2.1915e+00   7.2770e-05  -1.2756e-04   4.8893e-05   1.3541e+07   1.3541e+07
  1.1167e+01   1.1286e+01   2.4216e+00   2.2365e-06   4.1987e-05   3.8933e-05   2.1355e+07   2.1355e+07
  1.4059e+01   1.4209e+01   2.6519e+00  -2.9696e-05   1.2957e-04   3.1065e-05   3.3541e+07   3.3541e+07
  1.7699e+01   1.7887e+01   2.8821e+00   8.5853e-05   1.5613e-04   2.4801e-05   5.2626e+07   5.2626e+07
  2.2281e+01   2.2517e+01   3.1123e+00   1.1145e-04   1.2239e-04   1.9807e-05   8.2509e+07   8.2509e+07
  2.8050e+01   2.8350e+01   3.3426e+00   8.6093e-05   1.1472e-04   1.5839e-05   1.2902e+08   1.2902e+08
  3.5313e+01   3.5687e+01   3.5728e+00   8.0403e-05   8.3281e-05   1.2682e-05   2.0126e+08   2.0126e+08
  4.4457e+01   4.4924e+01   3.8030e+00   5.2314e-05   1.1681e-05   1.0169e-05   3.1300e+08   3.1300e+08
  5.5968e+01   5.6551e+01   4.0331e+00  -6.5707e-05   4.2498e-05   8.1827e-06   4.8344e+08   4.8344e+08
  7.0460e+01   7.1177e+01   4.2631e+00  -1.2389e-04   6.1117e-06   6.6102e-06   7.4082e+08   7.4082e+08
  8.8703e+01   8.9586e+01   4.4932e+00  -2.1269e-04  -6.1026e-05   5.3745e-06   1.1206e+09   1.1206e+09
  1.1167e+02   1.1278e+02   4.7234e+00  -3.3934e-04  -8.4871e-05   4.3860e-06   1.6826e+09   1.6826e+09
  1.4059e+02   1.4195e+02   4.9535e+00  -4.5548e-04  -1.0952e-04   3.5965e-06   2.5024e+09   2.5024e+09
  1.7699e+02   1.7879e+02   5.1842e+00  -5.4533e-04  -7.5179e-05   2.9389e-06   3.7477e+09   3.7477e+09
  2.2281e+02   2.2503e+02   5.4142e+00  -6.6404e-04   1.4344e-05   2.3798e-06   5.7153e+09   5.7153e+09
