## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8317e+00   1.0390e+00  -6.2950e-04   5.2974e-04   3.4537e-04   2.6923e+05   2.6923e+05
  3.5313e+00   3.5672e+00   1.2699e+00  -1.4158e-04   2.3929e-04   2.8034e-04   4.0861e+05   4.0861e+05
  4.4457e+00   4.4903e+00   1.5000e+00   1.2191e-04   2.2564e-04   2.2769e-04   6.1943e+05   6.1943e+05
  5.5968e+00   5.6520e+00   1.7301e+00   3.6863e-05   8.2067e-05   1.8485e-04   9.3980e+05   9.3980e+05
  7.0460e+00   7.1127e+00   1.9599e+00  -2.7102e-04   2.0722e-04   1.5123e-04   1.4042e+06   1.4042e+06
  8.8703e+00   8.9736e+00   2.1923e+00  -8.1085e-06   1.7500e-04   1.2156e-04   2.1733e+06   2.1733e+06
  1.1167e+01   1.1268e+01   2.4201e+00   3.2861e-06   1.4921e-04   9.6609e-05   3.4408e+06   3.4408e+06
  1.4059e+01   1.4190e+01   2.6506e+00   3.7830e-06  -1.9196e-04   8.0275e-05   4.9834e+06   4.9834e+06
  1.7699e+01   1.7874e+01   2.8813e+00   1.8240e-04  -2.0683e-04   6.6401e-05   7.2836e+06   7.2836e+06
  2.2281e+01   2.2452e+01   3.1094e+00   2.1043e-04   2.4425e-04   5.5118e-05   1.0571e+07   1.0571e+07
  2.8050e+01   2.8298e+01   3.3408e+00   5.0283e-04  -4.2605e-05   4.7168e-05   1.4434e+07   1.4434e+07
  3.5313e+01   3.5593e+01   3.5701e+00   6.8560e-04  -2.1758e-04   4.0698e-05   1.9388e+07   1.9388e+07
  4.4457e+01   4.4772e+01   3.7995e+00   6.9694e-04  -6.0903e-04   3.5335e-05   2.5721e+07   2.5721e+07
  5.5968e+01   5.6331e+01   4.0292e+00   2.7352e-04  -6.4433e-04   3.1096e-05   3.3211e+07   3.3211e+07
  7.0460e+01   7.1008e+01   4.2608e+00   4.8915e-05  -3.8132e-04   2.7369e-05   4.2872e+07   4.2872e+07
  8.8703e+01   8.9494e+01   4.4922e+00   1.8647e-04   5.6709e-05   2.3076e-05   6.0310e+07   6.0310e+07
  1.1167e+02   1.1298e+02   4.7252e+00   1.0830e-04   3.6184e-05   1.9215e-05   8.6973e+07   8.6973e+07
  1.4059e+02   1.4236e+02   4.9564e+00  -2.1095e-04  -1.2692e-04   1.4428e-05   1.5428e+08   1.5428e+08
  1.7699e+02   1.7787e+02   5.1790e+00  -5.3721e-04  -1.1154e-04   1.1870e-05   2.2791e+08   2.2791e+08
  2.2281e+02   2.2588e+02   5.4179e+00  -6.0622e-04   1.0937e-04   9.9635e-06   3.2349e+08   3.2349e+08
