## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8324e+00   1.0392e+00   1.0260e-03  -1.4721e-03   4.5967e-04   1.5201e+05   1.5201e+05
  3.5313e+00   3.5663e+00   1.2696e+00   1.8362e-04  -1.7451e-04   3.7460e-04   2.2889e+05   2.2889e+05
  4.4457e+00   4.4891e+00   1.4997e+00  -3.8223e-04  -6.7747e-04   3.0481e-04   3.4572e+05   3.4572e+05
  5.5968e+00   5.6508e+00   1.7299e+00   9.5310e-06   1.5458e-04   2.5013e-04   5.1340e+05   5.1340e+05
  7.0460e+00   7.1140e+00   1.9601e+00   2.3512e-04   3.3245e-04   2.0431e-04   7.6950e+05   7.6950e+05
  8.8703e+00   8.9642e+00   2.1913e+00   2.8588e-04   3.8518e-04   1.6681e-04   1.1544e+06   1.1544e+06
  1.1167e+01   1.1263e+01   2.4195e+00   2.3013e-04   6.6080e-05   1.3577e-04   1.7424e+06   1.7424e+06
  1.4059e+01   1.4179e+01   2.6498e+00   5.0057e-04   1.1950e-04   1.1421e-04   2.4623e+06   2.4623e+06
  1.7699e+01   1.7856e+01   2.8803e+00   3.6537e-04  -1.8739e-04   9.6522e-05   3.4477e+06   3.4477e+06
  2.2281e+01   2.2452e+01   3.1094e+00   1.8952e-04  -2.0400e-04   8.1314e-05   4.8579e+06   4.8579e+06
  2.8050e+01   2.8277e+01   3.3400e+00   4.8623e-05  -1.6080e-04   6.9870e-05   6.5795e+06   6.5795e+06
  3.5313e+01   3.5599e+01   3.5703e+00  -1.1878e-04  -6.9839e-06   6.0590e-05   8.7494e+06   8.7494e+06
  4.4457e+01   4.4859e+01   3.8015e+00  -5.9576e-04  -4.8675e-04   5.1433e-05   1.2142e+07   1.2142e+07
  5.5968e+01   5.6616e+01   4.0343e+00  -1.6576e-04  -5.2536e-04   4.0852e-05   1.9246e+07   1.9246e+07
  7.0460e+01   7.1073e+01   4.2617e+00   1.1241e-04  -2.1863e-04   3.3310e-05   2.8949e+07   2.8949e+07
  8.8703e+01   8.9207e+01   4.4889e+00  -6.4485e-04  -1.0570e-04   2.8922e-05   3.8400e+07   3.8400e+07
  1.1167e+02   1.1284e+02   4.7239e+00  -1.4140e-03   8.8725e-04   2.5171e-05   5.0695e+07   5.0695e+07
  1.4059e+02   1.4229e+02   4.9558e+00  -5.8025e-04   4.9324e-04   1.9366e-05   8.5648e+07   8.5648e+07
  1.7699e+02   1.7934e+02   5.1872e+00  -2.2325e-04   1.5788e-04   1.4630e-05   1.5007e+08   1.5007e+08
  2.2281e+02   2.2488e+02   5.4135e+00   3.4175e-04  -4.0559e-04   1.1489e-05   2.4335e+08   2.4335e+08
