## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr       gamT         gamX        sigma        weight       npairs   
  2.8050e+00   2.8327e+00   1.0393e+00  -1.3827e-03  -3.7285e-03   1.5766e-03   1.2894e+04   1.2894e+04
  3.5313e+00   3.5660e+00   1.2695e+00   9.1495e-04  -3.3859e-03   1.2866e-03   1.9362e+04   1.9362e+04
  4.4457e+00   4.4897e+00   1.4999e+00  -1.1621e-03  -1.2634e-03   1.0338e-03   2.9988e+04   2.9988e+04
  5.5968e+00   5.6518e+00   1.7301e+00  -2.0853e-04  -2.3585e-03   8.4396e-04   4.5000e+04   4.5000e+04
  7.0460e+00   7.1174e+00   1.9606e+00  -1.7780e-03  -7.4651e-04   6.8165e-04   6.8982e+04   6.8982e+04
  8.8703e+00   8.9561e+00   2.1904e+00  -3.0828e-03  -4.3819e-05   5.5660e-04   1.0346e+05   1.0346e+05
  1.1167e+01   1.1277e+01   2.4208e+00  -1.3684e-03   1.9822e-04   4.5234e-04   1.5665e+05   1.5665e+05
  1.4059e+01   1.4175e+01   2.6495e+00   4.5350e-05  -1.4106e-04   3.7999e-04   2.2198e+05   2.2198e+05
  1.7699e+01   1.7860e+01   2.8806e+00   1.1105e-03   6.8774e-04   3.2268e-04   3.0782e+05   3.0782e+05
  2.2281e+01   2.2431e+01   3.1084e+00   1.5921e-03   2.3185e-03   2.7505e-04   4.2367e+05   4.2367e+05
  2.8050e+01   2.8233e+01   3.3384e+00   1.7977e-03   8.4320e-04   2.5016e-04   5.1216e+05   5.1216e+05
  3.5313e+01   3.5657e+01   3.5719e+00  -2.3014e-04   2.8461e-04   2.1356e-04   7.0274e+05   7.0274e+05
  4.4457e+01   4.4443e+01   3.7922e+00  -5.4723e-04   1.0417e-03   1.9005e-04   8.8740e+05   8.8740e+05
  5.5968e+01   5.6426e+01   4.0309e+00  -5.0888e-04   1.6008e-04   1.7413e-04   1.0571e+06   1.0571e+06
  7.0460e+01   6.9291e+01   4.2364e+00  -3.6924e-03   5.4147e-04   2.0429e-04   7.6799e+05   7.6799e+05
  8.8703e+01   9.0742e+01   4.5059e+00   1.7549e-04  -2.4248e-03   2.2710e-04   6.2146e+05   6.2146e+05
  1.1167e+02   1.1444e+02   4.7382e+00   2.6751e-04   6.0719e-04   1.1949e-04   2.2448e+06   2.2448e+06
  1.4059e+02   1.4269e+02   4.9586e+00   8.9416e-05   1.3598e-03   7.6574e-05   5.4662e+06   5.4662e+06
  1.7699e+02   1.7880e+02   5.1842e+00  -5.8861e-05  -4.6924e-04   5.6294e-05   1.0114e+07   1.0114e+07
  2.2281e+02   2.2094e+02   5.3957e+00   1.0966e-03   1.1120e-03   5.9801e-05   8.9625e+06   8.9625e+06
