# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.886742193718504967e-05 1.826273397043991979e-04
3.531299999999999883e+00 2.842597557610653056e-04 1.376138445635942430e-04
4.445700000000000429e+00 2.567787533148989452e-04 1.014952619342079693e-04
5.596799999999999997e+00 1.745361887155245481e-05 9.011026151815350327e-05
7.046000000000000263e+00 1.173494539265749483e-04 6.739202807991490681e-05
8.870300000000000296e+00 8.202071181418683476e-05 5.739147457379275267e-05
1.116699999999999982e+01 6.582829129431918527e-05 4.806652023795808331e-05
1.405899999999999928e+01 9.254325912364643402e-05 3.320260899792318109e-05
1.769900000000000162e+01 6.567102600274009707e-05 3.428013172676011881e-05
2.228099999999999881e+01 6.676096827549170536e-05 2.725801717088412873e-05
2.805000000000000071e+01 6.280799789759457751e-05 2.346232342335199700e-05
3.531300000000000239e+01 2.290309703397866851e-05 1.969959946349359033e-05
4.445700000000000074e+01 3.224127276759693287e-05 1.730079363553927910e-05
5.596800000000000352e+01 1.508747121970194199e-05 1.460305257469952312e-05
7.045999999999999375e+01 3.712219177333856394e-05 1.152212719208030099e-05
8.870300000000000296e+01 1.939234264387971023e-05 1.081001636903147938e-05
1.116700000000000017e+02 5.409192946941971211e-06 1.052171476227150833e-05
1.405900000000000034e+02 9.917588693983074154e-06 9.739206228774128826e-06
1.769900000000000091e+02 9.071319540753815299e-06 7.423185654641611554e-06
2.228100000000000023e+02 7.960716073984045648e-06 8.001310977091386658e-06
