# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.508107859438519947e-05 1.765413898331157961e-04
3.531299999999999883e+00 2.763186189582877875e-04 1.338359784661384978e-04
4.445700000000000429e+00 2.499143430225529683e-04 9.910163620083916062e-05
5.596799999999999997e+00 1.646760408210929254e-05 8.823461794904095942e-05
7.046000000000000263e+00 1.155529805053496768e-04 6.618641670252623725e-05
8.870300000000000296e+00 8.063698465386345512e-05 5.651638688377871530e-05
1.116699999999999982e+01 6.484165595137437879e-05 4.745822028217515582e-05
1.405899999999999928e+01 9.152489853901612756e-05 3.283765070538281663e-05
1.769900000000000162e+01 6.515958813865556571e-05 3.396836612695174491e-05
2.228099999999999881e+01 6.630617287936589122e-05 2.706126440258456437e-05
2.805000000000000071e+01 6.247387494256449487e-05 2.331878724080750501e-05
3.531300000000000239e+01 2.280975570896960240e-05 1.962549722820632121e-05
4.445700000000000074e+01 3.214086558363369353e-05 1.725040012429362489e-05
5.596800000000000352e+01 1.507229692771374052e-05 1.456995348024928271e-05
7.045999999999999375e+01 3.706578159526434493e-05 1.150381339069078454e-05
8.870300000000000296e+01 1.937102737515333711e-05 1.079540069901566768e-05
1.116700000000000017e+02 5.406762345860326857e-06 1.052024307498855930e-05
1.405900000000000034e+02 9.925363803678482672e-06 9.747742920137624767e-06
1.769900000000000091e+02 9.076670126319101142e-06 7.429872109641586958e-06
2.228100000000000023e+02 7.962143131162071537e-06 8.008906732786464961e-06
