# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.177488999133444859e-05 1.698852225380488243e-04
3.531299999999999883e+00 2.694543841081336721e-04 1.303285388642764456e-04
4.445700000000000429e+00 2.422778350664694762e-04 9.590996389175275680e-05
5.596799999999999997e+00 1.591753625486663675e-05 8.564674509510391491e-05
7.046000000000000263e+00 1.130282053830498033e-04 6.483479398665140613e-05
8.870300000000000296e+00 7.851393345796580249e-05 5.490873369736273563e-05
1.116699999999999982e+01 6.328484231887476449e-05 4.622848149171297424e-05
1.405899999999999928e+01 8.903156677896335706e-05 3.207165339606697304e-05
1.769900000000000162e+01 6.323213228416709375e-05 3.303248765646034314e-05
2.228099999999999881e+01 6.431700327122202583e-05 2.630763657308963124e-05
2.805000000000000071e+01 6.080266286917013555e-05 2.272527641395935186e-05
3.531300000000000239e+01 2.218232077058189888e-05 1.908994064286909711e-05
4.445700000000000074e+01 3.125845337455739710e-05 1.681284909283903948e-05
5.596800000000000352e+01 1.464926503583616804e-05 1.413899855784680618e-05
7.045999999999999375e+01 3.600171609485526412e-05 1.114734732469337452e-05
8.870300000000000296e+01 1.880476233884665295e-05 1.049711494238450811e-05
1.116700000000000017e+02 5.241852228937626171e-06 1.020157932679138251e-05
1.405900000000000034e+02 9.618788042146249296e-06 9.450078312719643902e-06
1.769900000000000091e+02 8.790899698120738134e-06 7.195528922620981518e-06
2.228100000000000023e+02 7.707757070589957223e-06 7.748932635010030088e-06
