# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 3.068258979165402789e-05 3.067511147480010767e-05
3.531299999999999883e+00 -8.270852265810263074e-06 2.487045918856556296e-05
4.445700000000000429e+00 1.190152537269525864e-05 2.238393393810274274e-05
5.596799999999999997e+00 2.710178781465155841e-05 1.734318176359745241e-05
7.046000000000000263e+00 -1.921406018698426136e-05 1.594755547898576769e-05
8.870300000000000296e+00 5.490188192811527777e-06 1.299998022839796986e-05
1.116699999999999982e+01 9.461878106328728384e-06 1.422432850149401361e-05
1.405899999999999928e+01 -2.871091986110695209e-06 1.344147580207575362e-05
1.769900000000000162e+01 -1.279380284654082097e-05 1.370409177360866720e-05
2.228099999999999881e+01 -7.174386273525113783e-06 1.304511808169667241e-05
2.805000000000000071e+01 -7.547069300036852012e-06 1.387233342513540897e-05
3.531300000000000239e+01 -1.792622253254586063e-06 1.632478702375636824e-05
4.445700000000000074e+01 7.238319029390797607e-07 1.823670074063667227e-05
5.596800000000000352e+01 -7.884757889426904085e-06 1.962559850495363824e-05
7.045999999999999375e+01 -5.139180569679450858e-06 2.156837174271510272e-05
8.870300000000000296e+01 -2.530891734013106210e-06 2.551614741369863308e-05
1.116700000000000017e+02 2.862099839833093787e-06 3.194443180808837483e-05
1.405900000000000034e+02 6.613289701225911815e-06 3.797146162635341442e-05
1.769900000000000091e+02 -1.191326409246428683e-06 4.121520405460232111e-05
2.228100000000000023e+02 -6.702812237004496726e-06 4.249190342869690044e-05
