# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.473109146827620398e-05 1.745238910000277148e-04
3.531299999999999883e+00 2.771345022572206836e-04 1.341082134776901125e-04
4.445700000000000429e+00 2.480053633696647965e-04 9.794058101731607422e-05
5.596799999999999997e+00 1.675786103384082387e-05 8.718329593056342889e-05
7.046000000000000263e+00 1.145148957139173793e-04 6.581802177414308871e-05
8.870300000000000296e+00 7.957141791671936597e-05 5.571252331188419416e-05
1.116699999999999982e+01 6.388029225209043943e-05 4.665542647663730976e-05
1.405899999999999928e+01 8.957916314999235367e-05 3.231852893076318637e-05
1.769900000000000162e+01 6.357088099946172700e-05 3.322395722870900739e-05
2.228099999999999881e+01 6.465446377434539208e-05 2.638553108503900930e-05
2.805000000000000071e+01 6.088036659395365253e-05 2.278016419903820485e-05
3.531300000000000239e+01 2.222588395560859192e-05 1.910934797959665490e-05
4.445700000000000074e+01 3.128605919983805026e-05 1.681898397081393377e-05
5.596800000000000352e+01 1.463899240876184550e-05 1.416119524195860247e-05
7.045999999999999375e+01 3.597443217046437084e-05 1.113037952763226281e-05
8.870300000000000296e+01 1.879961159354479760e-05 1.049227176313482357e-05
1.116700000000000017e+02 5.242119691063827880e-06 1.019979077069753113e-05
1.405900000000000034e+02 9.611518225321319985e-06 9.447117553730826145e-06
1.769900000000000091e+02 8.791866244980432588e-06 7.193505607317403088e-06
2.228100000000000023e+02 7.711889324609826917e-06 7.745485471955719262e-06
