# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.025398673773445291e-01 8.032136071102454269e-03
3.531299999999999883e+00 7.174780741989054134e-01 8.132328878930760938e-03
4.445700000000000429e+00 7.108588280419204652e-01 7.383853875255765552e-03
5.596799999999999997e+00 7.119658870001699391e-01 6.725219101481601930e-03
7.046000000000000263e+00 7.188754737927873784e-01 6.666535737297394487e-03
8.870300000000000296e+00 7.138710813879689532e-01 5.926592559635616118e-03
1.116699999999999982e+01 7.141368732241580863e-01 6.147434901084611672e-03
1.405899999999999928e+01 7.121779057875250452e-01 6.146452678256505812e-03
1.769900000000000162e+01 7.119428526521859313e-01 5.956918222790142520e-03
2.228099999999999881e+01 7.124248749668005143e-01 5.757743733639199800e-03
2.805000000000000071e+01 7.131210017326423678e-01 5.595481729237991413e-03
3.531300000000000239e+01 7.140000171223676029e-01 5.439995624628636561e-03
4.445700000000000074e+01 7.140395271589512483e-01 5.346454613576680399e-03
5.596800000000000352e+01 7.138301927214154574e-01 5.097318585274693281e-03
7.045999999999999375e+01 7.129819016127408871e-01 4.655376259274379008e-03
8.870300000000000296e+01 7.133218830109879782e-01 4.230951940360098973e-03
1.116700000000000017e+02 7.131799252834496450e-01 3.697725767979800644e-03
1.405900000000000034e+02 7.135461402538250120e-01 3.210016437643654821e-03
1.769900000000000091e+02 7.130271909663264962e-01 2.755412674669925881e-03
2.228100000000000023e+02 7.121923850721689764e-01 2.498128860092038023e-03
