# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.154412049127492068e-01 5.648680812318666866e-03
3.531299999999999883e+00 7.140213512395617856e-01 5.646906672681856545e-03
4.445700000000000429e+00 7.139964101887433801e-01 5.751195720007431025e-03
5.596799999999999997e+00 7.149748791725840658e-01 5.745829718691045085e-03
7.046000000000000263e+00 7.136121123475814843e-01 5.661759150666844168e-03
8.870300000000000296e+00 7.136847259562999479e-01 5.719787194168169872e-03
1.116699999999999982e+01 7.142828678788443186e-01 5.696610083809970637e-03
1.405899999999999928e+01 7.143422402754816547e-01 5.581779165680526844e-03
1.769900000000000162e+01 7.133095956385715475e-01 5.511695116399970007e-03
2.228099999999999881e+01 7.137249165327163025e-01 5.424210681648123852e-03
2.805000000000000071e+01 7.137336086376279143e-01 5.334181014446862448e-03
3.531300000000000239e+01 7.145236137571951973e-01 5.197224864741661378e-03
4.445700000000000074e+01 7.141128872249846715e-01 5.073138980349556348e-03
5.596800000000000352e+01 7.136647052047137008e-01 4.843559817885064248e-03
7.045999999999999375e+01 7.132743690486456067e-01 4.498705170211543189e-03
8.870300000000000296e+01 7.130393252963449502e-01 4.115339864645368301e-03
1.116700000000000017e+02 7.129189970935235765e-01 3.668116488497406499e-03
1.405900000000000034e+02 7.137634218651197626e-01 3.187166710978106641e-03
1.769900000000000091e+02 7.136174789759394121e-01 2.728580288733226545e-03
2.228100000000000023e+02 7.125270960118608166e-01 2.466113913726595934e-03
