# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 -7.400007690967640476e-05 1.394996134820671626e-04
3.531299999999999883e+00 2.343508280307576798e-04 1.149868998606026310e-04
4.445700000000000429e+00 9.747375111973367824e-05 1.096681375320445714e-04
5.596799999999999997e+00 -4.878480375524499687e-05 9.344773285870331704e-05
7.046000000000000263e+00 5.482072277045799954e-05 6.534025772669047451e-05
8.870300000000000296e+00 5.074389006112778582e-05 4.878279137656576120e-05
1.116699999999999982e+01 1.445102429972463283e-05 4.701602642716196410e-05
1.405899999999999928e+01 3.799291724824160595e-05 3.851843007958921043e-05
1.769900000000000162e+01 -1.191324774734632405e-05 2.837575639848637213e-05
2.228099999999999881e+01 -3.124772706717058300e-05 2.580707385814424255e-05
2.805000000000000071e+01 -1.101420018961238628e-05 2.090916694951984098e-05
3.531300000000000239e+01 1.264402950305894795e-05 1.777493740607588167e-05
4.445700000000000074e+01 5.027982763494046597e-07 1.518041976387187406e-05
5.596800000000000352e+01 -4.243394492736657597e-06 1.320692715676472545e-05
7.045999999999999375e+01 2.447725364003585047e-06 1.211501569080045376e-05
8.870300000000000296e+01 3.090911174687724266e-06 1.156462164132252753e-05
1.116700000000000017e+02 -7.180882775709555289e-06 1.025648501198856699e-05
1.405900000000000034e+02 -6.530663511042922004e-06 7.494589325008541822e-06
1.769900000000000091e+02 -5.011436434979159733e-06 7.857187178854168984e-06
2.228100000000000023e+02 -8.351995543967357646e-06 7.461361819657980201e-06
