# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.111601736157252183e-05 1.687133797550447074e-04
3.531299999999999883e+00 2.693914282787534002e-04 1.304243242770593302e-04
4.445700000000000429e+00 2.413739134349369769e-04 9.563050925432892342e-05
5.596799999999999997e+00 1.580383734010484714e-05 8.536984339097110428e-05
7.046000000000000263e+00 1.127598150580593568e-04 6.463910405813349082e-05
8.870300000000000296e+00 7.822898327948564902e-05 5.486285794495179423e-05
1.116699999999999982e+01 6.292274457374889363e-05 4.606498188196742012e-05
1.405899999999999928e+01 8.859353221116220915e-05 3.196286081998449079e-05
1.769900000000000162e+01 6.307604409702047266e-05 3.292163259771183591e-05
2.228099999999999881e+01 6.421413477471080633e-05 2.619520524278971899e-05
2.805000000000000071e+01 6.055655486811434003e-05 2.264083222793317052e-05
3.531300000000000239e+01 2.213531214503489773e-05 1.903758889644077478e-05
4.445700000000000074e+01 3.118862520168693027e-05 1.677000448007134358e-05
5.596800000000000352e+01 1.462427178094620909e-05 1.412911417199457149e-05
7.045999999999999375e+01 3.591977359550700216e-05 1.111268958441266327e-05
8.870300000000000296e+01 1.877894821885375595e-05 1.047806792882073789e-05
1.116700000000000017e+02 5.239763888497099581e-06 1.019836768615575786e-05
1.405900000000000034e+02 9.619057845403477600e-06 9.455325013105170913e-06
1.769900000000000091e+02 8.797050988350886468e-06 7.199741315767545596e-06
2.228100000000000023e+02 7.713270473040180123e-06 7.752499805302433885e-06
