# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.541572323380663306e-05 1.757359290405816586e-04
3.531299999999999883e+00 2.771988939532570527e-04 1.340098685717643003e-04
4.445700000000000429e+00 2.489335245737572724e-04 9.822653284203138003e-05
5.596799999999999997e+00 1.687464058726710774e-05 8.746675704308915205e-05
7.046000000000000263e+00 1.147876744452445909e-04 6.601650793551392055e-05
8.870300000000000296e+00 7.986118175321501732e-05 5.575890406508898984e-05
1.116699999999999982e+01 6.424725210824237353e-05 4.682133860252352667e-05
1.405899999999999928e+01 9.002219285700430542e-05 3.242869326425863746e-05
1.769900000000000162e+01 6.372825818016923010e-05 3.333558110591556910e-05
2.228099999999999881e+01 6.475801935099359161e-05 2.649845862846855228e-05
2.805000000000000071e+01 6.112785885703110708e-05 2.286495175867179978e-05
3.531300000000000239e+01 2.227308392452954209e-05 1.916182014866243556e-05
4.445700000000000074e+01 3.135610502978876287e-05 1.686177628565406478e-05
5.596800000000000352e+01 1.466399429241810537e-05 1.417095307412027885e-05
7.045999999999999375e+01 3.605650160876503103e-05 1.116496515890643523e-05
8.870300000000000296e+01 1.882545327642873751e-05 1.051125949444306375e-05
1.116700000000000017e+02 5.244209415929952889e-06 1.020298451011283951e-05
1.405900000000000034e+02 9.611249725248819577e-06 9.441850911581709712e-06
1.769900000000000091e+02 8.785718627043712328e-06 7.189305776322453290e-06
2.228100000000000023e+02 7.706376578303605386e-06 7.741842096501951260e-06
