# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 3.061655942674200431e-05 3.065502675661234432e-05
3.531299999999999883e+00 -8.256281351423169033e-06 2.482831633912340765e-05
4.445700000000000429e+00 1.187974415751131222e-05 2.234438765860006674e-05
5.596799999999999997e+00 2.707700315933279272e-05 1.731621501248044401e-05
7.046000000000000263e+00 -1.917969495140325157e-05 1.589941312476155074e-05
8.870300000000000296e+00 5.474983215075507783e-06 1.296264701055425797e-05
1.116699999999999982e+01 9.456448094577341864e-06 1.421098221487878148e-05
1.405899999999999928e+01 -2.867514423677190119e-06 1.342305195857990827e-05
1.769900000000000162e+01 -1.276876079351206870e-05 1.366342356873352996e-05
2.228099999999999881e+01 -7.160563822860888657e-06 1.301417483967399317e-05
2.805000000000000071e+01 -7.527681424442645339e-06 1.382944073628781381e-05
3.531300000000000239e+01 -1.788617821597987547e-06 1.628792706869606360e-05
4.445700000000000074e+01 7.223131026094364371e-07 1.819699380306177589e-05
5.596800000000000352e+01 -7.863739954592340804e-06 1.957089106125497785e-05
7.045999999999999375e+01 -5.128815048970323126e-06 2.152517193012774930e-05
8.870300000000000296e+01 -2.526794641084659709e-06 2.547799375670933467e-05
1.116700000000000017e+02 2.859319122054660308e-06 3.191786421968197557e-05
1.405900000000000034e+02 6.615931335968352102e-06 3.799104452397675941e-05
1.769900000000000091e+02 -1.192055461142270507e-06 4.124075351732581099e-05
2.228100000000000023e+02 -6.707836954176839700e-06 4.252410133836705450e-05
