# 
# meanr   jkmean  jkerr
2.805000000000000160e+00 7.338277174975352812e-01 5.814711016192955148e-03
3.531299999999999883e+00 7.341203559210832674e-01 6.081613732718873025e-03
4.445700000000000429e+00 7.340685082221529711e-01 5.776182621762455255e-03
5.596799999999999997e+00 7.347438791836868877e-01 5.696265106421706352e-03
7.046000000000000263e+00 7.341033054563578242e-01 5.844062616984592451e-03
8.870300000000000296e+00 7.333764643965767771e-01 5.737762301772210069e-03
1.116699999999999982e+01 7.349963296309861560e-01 5.747443172184720991e-03
1.405899999999999928e+01 7.345011440895933275e-01 5.662403742982129694e-03
1.769900000000000162e+01 7.339802621012185835e-01 5.565712902678448919e-03
2.228099999999999881e+01 7.340037835801364041e-01 5.445135344614844726e-03
2.805000000000000071e+01 7.335319830050273104e-01 5.290237779732942860e-03
3.531300000000000239e+01 7.337987118828135369e-01 5.143647799562733186e-03
4.445700000000000074e+01 7.337808235752864006e-01 4.885915408462422095e-03
5.596800000000000352e+01 7.334599882155711237e-01 4.639536660937388680e-03
7.045999999999999375e+01 7.339404604606207805e-01 4.358279881500908351e-03
8.870300000000000296e+01 7.342493587180031200e-01 3.996600604161598680e-03
1.116700000000000017e+02 7.346815763062720661e-01 3.486820466512545458e-03
1.405900000000000034e+02 7.357058929675116543e-01 2.959513375075948152e-03
1.769900000000000091e+02 7.358552675472632698e-01 2.597328701870770581e-03
2.228100000000000023e+02 7.359613017784277789e-01 2.588960070194362001e-03
