## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log'}
#   r_nom       meanr       meanlogr      kappa        sigma        weight       npairs   
  2.8050e+00   2.8328e+00   1.0394e+00  -6.3909e-04   9.3864e-04   3.7631e+04   2.1817e+05
  3.5313e+00   3.5688e+00   1.2704e+00  -1.7272e-03   7.5880e-04   5.7582e+04   3.3539e+05
  4.4457e+00   4.4910e+00   1.5002e+00  -1.2956e-03   6.1131e-04   8.8718e+04   5.1781e+05
  5.5968e+00   5.6541e+00   1.7305e+00  -4.1330e-04   4.9430e-04   1.3569e+05   8.0023e+05
  7.0460e+00   7.1172e+00   1.9606e+00  -1.4656e-04   3.9814e-04   2.0916e+05   1.2344e+06
  8.8703e+00   8.9663e+00   2.1916e+00  -7.7769e-04   3.1922e-04   3.2536e+05   1.9182e+06
  1.1167e+01   1.1277e+01   2.4209e+00  -2.1620e-04   2.5450e-04   5.1186e+05   3.0051e+06
  1.4059e+01   1.4204e+01   2.6516e+00  -4.0370e-04   2.0588e-04   7.8215e+05   4.6319e+06
  1.7699e+01   1.7886e+01   2.8821e+00  -7.8798e-04   1.6536e-04   1.2125e+06   7.1707e+06
  2.2281e+01   2.2508e+01   3.1119e+00  -6.5572e-04   1.3230e-04   1.8941e+06   1.1203e+07
  2.8050e+01   2.8354e+01   3.3428e+00  -6.6381e-04   1.0636e-04   2.9309e+06   1.7278e+07
  3.5313e+01   3.5680e+01   3.5726e+00  -5.1368e-04   8.5576e-05   4.5272e+06   2.6679e+07
  4.4457e+01   4.4922e+01   3.8029e+00  -5.7539e-04   6.8672e-05   7.0303e+06   4.1013e+07
  5.5968e+01   5.6524e+01   4.0327e+00  -5.8652e-04   5.5849e-05   1.0629e+07   6.1741e+07
  7.0460e+01   7.1191e+01   4.2634e+00  -6.6406e-04   4.5210e-05   1.6220e+07   9.3453e+07
  8.8703e+01   8.9639e+01   4.4938e+00  -7.0282e-04   3.6286e-05   2.5180e+07   1.4360e+08
  1.1167e+02   1.1292e+02   4.7247e+00  -7.0507e-04   2.8878e-05   3.9755e+07   2.2731e+08
  1.4059e+02   1.4222e+02   4.9554e+00  -5.7007e-04   2.2480e-05   6.5606e+07   3.7393e+08
  1.7699e+02   1.7915e+02   5.1862e+00  -4.7049e-04   1.7482e-05   1.0849e+08   6.1612e+08
  2.2281e+02   2.2495e+02   5.4139e+00  -3.1979e-04   1.3922e-05   1.7106e+08   9.7736e+08
