## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 79471203.37089549}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8328e+00   1.0394e+00   4.1412e-02   5.9914e-03   1.2876e+04   1.2364e+04   7.5056e+04
  3.5313e+00   3.5676e+00   1.2700e+00   3.4712e-02   4.8121e-03   1.9832e+04   1.9167e+04   1.1525e+05
  4.4457e+00   4.4885e+00   1.4996e+00   2.1965e-02   3.8835e-03   3.0075e+04   2.9429e+04   1.7714e+05
  5.5968e+00   5.6578e+00   1.7312e+00   1.1622e-02   3.1207e-03   4.6103e+04   4.5573e+04   2.7282e+05
  7.0460e+00   7.1179e+00   1.9607e+00   3.1244e-02   2.5209e-03   7.2024e+04   6.9841e+04   4.2097e+05
  8.8703e+00   8.9660e+00   2.1915e+00   3.9196e-02   2.0162e-03   1.1347e+05   1.0919e+05   6.6105e+05
  1.1167e+01   1.1280e+01   2.4212e+00   2.9094e-02   1.6060e-03   1.7708e+05   1.7207e+05   1.0313e+06
  1.4059e+01   1.4199e+01   2.6512e+00   2.9645e-02   1.2971e-03   2.7163e+05   2.6381e+05   1.5850e+06
  1.7699e+01   1.7874e+01   2.8814e+00   2.6709e-02   1.0534e-03   4.1068e+05   4.0000e+05   2.4015e+06
  2.2281e+01   2.2498e+01   3.1115e+00   4.0715e-02   8.5612e-04   6.3021e+05   6.0556e+05   3.6574e+06
  2.8050e+01   2.8316e+01   3.3415e+00   4.6639e-02   7.0725e-04   9.2869e+05   8.8731e+05   5.3764e+06
  3.5313e+01   3.5619e+01   3.5709e+00   4.9323e-02   5.9195e-04   1.3291e+06   1.2667e+06   7.6820e+06
  4.4457e+01   4.4771e+01   3.7996e+00   4.2790e-02   5.0799e-04   1.7936e+06   1.7200e+06   1.0362e+07
  5.5968e+01   5.6227e+01   4.0274e+00   1.8840e-02   4.5199e-04   2.2135e+06   2.1726e+06   1.2924e+07
  7.0460e+01   7.0492e+01   4.2535e+00  -2.9879e-02   4.3044e-04   2.3240e+06   2.3956e+06   1.3861e+07
  8.8703e+01   8.8337e+01   4.4792e+00  -7.9598e-02   4.7079e-04   1.8431e+06   2.0025e+06   1.1151e+07
  1.1167e+02   1.1127e+02   4.7098e+00  -3.2292e-02   5.8964e-04   1.2354e+06   1.2766e+06   7.6672e+06
  1.4059e+02   1.4337e+02   4.9634e+00   2.7691e-03   4.8820e-04   1.8673e+06   1.8622e+06   1.1521e+07
  1.7699e+02   1.8032e+02   5.1928e+00  -1.5045e-02   3.0299e-04   4.7620e+06   4.8348e+06   2.8697e+07
  2.2281e+02   2.2577e+02   5.4175e+00  -2.0853e-02   2.1349e-04   9.5347e+06   9.7377e+06   5.6662e+07
