## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 407966358.1572826}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8333e+00   1.0396e+00   8.0728e-02   3.8943e-03   3.7570e+04   3.4764e+04   2.0253e+05
  3.5313e+00   3.5684e+00   1.2703e+00   7.3213e-02   3.1111e-03   5.8459e+04   5.4471e+04   3.1381e+05
  4.4457e+00   4.4922e+00   1.5005e+00   7.8860e-02   2.4967e-03   9.1243e+04   8.4573e+04   4.9096e+05
  5.5968e+00   5.6539e+00   1.7304e+00   6.0367e-02   1.9896e-03   1.4122e+05   1.3318e+05   7.6288e+05
  7.0460e+00   7.1179e+00   1.9607e+00   3.6631e-02   1.5828e-03   2.1814e+05   2.1043e+05   1.1906e+06
  8.8703e+00   8.9648e+00   2.1914e+00   4.0642e-02   1.2623e-03   3.4432e+05   3.3087e+05   1.8687e+06
  1.1167e+01   1.1286e+01   2.4217e+00   4.0702e-02   1.0062e-03   5.4188e+05   5.2069e+05   2.9362e+06
  1.4059e+01   1.4209e+01   2.6519e+00   4.2205e-02   8.0374e-04   8.5055e+05   8.1610e+05   4.6197e+06
  1.7699e+01   1.7887e+01   2.8821e+00   4.1190e-02   6.4128e-04   1.3348e+06   1.2820e+06   7.2581e+06
  2.2281e+01   2.2522e+01   3.1125e+00   3.3926e-02   5.1164e-04   2.0823e+06   2.0140e+06   1.1375e+07
  2.8050e+01   2.8336e+01   3.3422e+00   2.5987e-02   4.0921e-04   3.2302e+06   3.1484e+06   1.7673e+07
  3.5313e+01   3.5684e+01   3.5727e+00   1.7831e-02   3.2838e-04   4.9763e+06   4.8891e+06   2.7280e+07
  4.4457e+01   4.4909e+01   3.8026e+00   1.9648e-02   2.6506e-04   7.6514e+06   7.5039e+06   4.1916e+07
  5.5968e+01   5.6515e+01   4.0325e+00   1.9127e-02   2.1627e-04   1.1487e+07   1.1271e+07   6.2879e+07
  7.0460e+01   7.1102e+01   4.2621e+00   2.1763e-02   1.7830e-04   1.6944e+07   1.6583e+07   9.2654e+07
  8.8703e+01   8.9405e+01   4.4912e+00   1.0434e-02   1.4999e-04   2.3678e+07   2.3433e+07   1.3076e+08
  1.1167e+02   1.1243e+02   4.7204e+00   1.8793e-03   1.2995e-04   3.1280e+07   3.1221e+07   1.7448e+08
  1.4059e+02   1.4127e+02   4.9487e+00  -2.0871e-02   1.1657e-04   3.7985e+07   3.8795e+07   2.1569e+08
  1.7699e+02   1.7800e+02   5.1798e+00  -4.8738e-02   1.0686e-04   4.3916e+07   4.6166e+07   2.5342e+08
  2.2281e+02   2.2419e+02   5.4104e+00  -3.2052e-02   9.7823e-05   5.3327e+07   5.5093e+07   3.0218e+08
