## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1305478.300687308}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8324e+00   1.0391e+00  -7.9959e-02   4.8226e-02   2.2075e+02   2.3993e+02   1.0280e+03
  3.5313e+00   3.5634e+00   1.2687e+00   5.1339e-02   4.1327e-02   3.4349e+02   3.2671e+02   1.4620e+03
  4.4457e+00   4.4920e+00   1.5003e+00  -1.9550e-02   3.4358e-02   4.6347e+02   4.7271e+02   1.8840e+03
  5.5968e+00   5.6645e+00   1.7324e+00   2.0399e-01   2.8596e-02   8.2160e+02   6.8240e+02   3.1490e+03
  7.0460e+00   7.0889e+00   1.9566e+00   4.9310e-01   2.4844e-02   1.3499e+03   9.0408e+02   4.8930e+03
  8.8703e+00   8.8979e+00   2.1839e+00   2.4696e-01   2.0880e-02   1.5960e+03   1.2799e+03   6.2010e+03
  1.1167e+01   1.1290e+01   2.4219e+00   8.6635e-02   1.5734e-02   2.4494e+03   2.2541e+03   9.5100e+03
  1.4059e+01   1.4073e+01   2.6423e+00   6.5163e-02   1.3294e-02   3.3634e+03   3.1576e+03   1.3936e+04
  1.7699e+01   1.7967e+01   2.8866e+00  -8.5805e-02   1.0680e-02   4.4720e+03   4.8918e+03   1.9802e+04
  2.2281e+01   2.2520e+01   3.1124e+00  -1.0036e-02   8.2586e-03   8.0994e+03   8.1815e+03   3.6028e+04
  2.8050e+01   2.8396e+01   3.3442e+00  -2.2856e-02   6.3548e-03   1.3502e+04   1.3818e+04   5.9900e+04
  3.5313e+01   3.5676e+01   3.5725e+00  -4.2096e-02   4.8593e-03   2.2637e+04   2.3632e+04   1.0103e+05
  4.4457e+01   4.4724e+01   3.7985e+00  -4.6058e-02   3.9933e-03   3.3380e+04   3.4992e+04   1.5080e+05
  5.5968e+01   5.6370e+01   4.0299e+00   3.8870e-02   3.5975e-03   4.4792e+04   4.3116e+04   1.9304e+05
  7.0460e+01   7.0982e+01   4.2604e+00   3.1747e-02   3.0300e-03   6.2711e+04   6.0781e+04   2.7159e+05
  8.8703e+01   8.9543e+01   4.4928e+00   3.2622e-02   2.4062e-03   9.9518e+04   9.6375e+04   4.1841e+05
  1.1167e+02   1.1218e+02   4.7180e+00  -7.8352e-02   2.0120e-03   1.2704e+05   1.3784e+05   5.6001e+05
  1.4059e+02   1.4290e+02   4.9601e+00  -6.9302e-02   1.5110e-03   2.2748e+05   2.4442e+05   1.0003e+06
  1.7699e+02   1.7725e+02   5.1754e+00   8.8212e-03   1.2437e-03   3.6393e+05   3.6075e+05   1.5605e+06
  2.2281e+02   2.1895e+02   5.3867e+00   1.0176e-01   1.6282e-03   2.3190e+05   2.1048e+05   9.5620e+05
