## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 5415476.399945785}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8065e+00   1.0301e+00  -1.5064e-01   8.0072e-02   1.0522e+02   1.2388e+02   5.7600e+02
  3.5313e+00   3.5627e+00   1.2687e+00  -2.6115e-01   7.2187e-02   1.1262e+02   1.5243e+02   6.6900e+02
  4.4457e+00   4.4688e+00   1.4952e+00  -3.2580e-01   6.3334e-02   1.3350e+02   1.9802e+02   7.7100e+02
  5.5968e+00   5.6360e+00   1.7271e+00  -3.4594e-01   5.3673e-02   1.8034e+02   2.7572e+02   1.0150e+03
  7.0460e+00   7.1098e+00   1.9597e+00  -3.5523e-01   4.2324e-02   2.8589e+02   4.4341e+02   1.4460e+03
  8.8703e+00   9.0998e+00   2.2065e+00  -1.9216e-01   3.2932e-02   5.9166e+02   7.3240e+02   2.9530e+03
  1.1167e+01   1.1273e+01   2.4206e+00  -7.5792e-02   2.5040e-02   1.1708e+03   1.2668e+03   5.4430e+03
  1.4059e+01   1.4146e+01   2.6475e+00  -3.5480e-01   1.9510e-02   1.3464e+03   2.0868e+03   7.3330e+03
  1.7699e+01   1.8020e+01   2.8896e+00  -2.9368e-01   1.5715e-02   2.2717e+03   3.2162e+03   1.2323e+04
  2.2281e+01   2.2497e+01   3.1115e+00  -2.0596e-01   1.1470e-02   4.7943e+03   6.0378e+03   2.5620e+04
  2.8050e+01   2.8496e+01   3.3479e+00  -1.6611e-01   8.4665e-03   9.2401e+03   1.1081e+04   4.8559e+04
  3.5313e+01   3.5721e+01   3.5738e+00  -1.1149e-01   6.4132e-03   1.7159e+04   1.9312e+04   9.1651e+04
  4.4457e+01   4.4961e+01   3.8039e+00  -8.8400e-02   4.7985e-03   3.1446e+04   3.4496e+04   1.6593e+05
  5.5968e+01   5.6533e+01   4.0329e+00  -9.4657e-02   3.9568e-03   4.5931e+04   5.0734e+04   2.5487e+05
  7.0460e+01   7.1323e+01   4.2653e+00  -7.0005e-02   3.1810e-03   7.3000e+04   7.8495e+04   4.1585e+05
  8.8703e+01   8.9882e+01   4.4966e+00   1.6516e-02   2.5319e-03   1.2595e+05   1.2390e+05   6.8991e+05
  1.1167e+02   1.1276e+02   4.7233e+00   1.7817e-02   2.0185e-03   1.9843e+05   1.9496e+05   1.1170e+06
  1.4059e+02   1.4243e+02   4.9569e+00  -9.2794e-04   1.5734e-03   3.2054e+05   3.2083e+05   1.8241e+06
  1.7699e+02   1.7891e+02   5.1849e+00   4.8825e-02   1.1976e-03   5.8088e+05   5.5384e+05   3.2705e+06
  2.2281e+02   2.2553e+02   5.4164e+00   6.0990e-03   9.5870e-04   8.6947e+05   8.6420e+05   4.6017e+06
