## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 951401752.10348}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8327e+00   1.0393e+00   6.3546e-02   3.3288e-03   4.7172e+04   4.4353e+04   2.4135e+05
  3.5313e+00   3.5684e+00   1.2702e+00   6.1174e-02   2.6584e-03   7.3800e+04   6.9546e+04   3.7563e+05
  4.4457e+00   4.4923e+00   1.5005e+00   5.3602e-02   2.1224e-03   1.1496e+05   1.0911e+05   5.8936e+05
  5.5968e+00   5.6547e+00   1.7306e+00   5.2843e-02   1.6916e-03   1.8083e+05   1.7176e+05   9.2688e+05
  7.0460e+00   7.1205e+00   1.9611e+00   3.9483e-02   1.3500e-03   2.8033e+05   2.6969e+05   1.4461e+06
  8.8703e+00   8.9652e+00   2.1914e+00   3.4148e-02   1.0730e-03   4.4143e+05   4.2685e+05   2.2750e+06
  1.1167e+01   1.1284e+01   2.4215e+00   2.2190e-02   8.5291e-04   6.9060e+05   6.7561e+05   3.5776e+06
  1.4059e+01   1.4210e+01   2.6520e+00   2.6434e-02   6.7910e-04   1.0939e+06   1.0657e+06   5.6420e+06
  1.7699e+01   1.7886e+01   2.8821e+00   2.2462e-02   5.4032e-04   1.7213e+06   1.6835e+06   8.9185e+06
  2.2281e+01   2.2518e+01   3.1124e+00   2.3273e-02   4.3024e-04   2.7169e+06   2.6551e+06   1.4079e+07
  2.8050e+01   2.8350e+01   3.3427e+00   1.3490e-02   3.4271e-04   4.2409e+06   4.1844e+06   2.2100e+07
  3.5313e+01   3.5689e+01   3.5729e+00   9.1208e-03   2.7322e-04   6.6440e+06   6.5840e+06   3.4746e+07
  4.4457e+01   4.4938e+01   3.8033e+00   1.1153e-02   2.1849e-04   1.0411e+07   1.0296e+07   5.4514e+07
  5.5968e+01   5.6547e+01   4.0331e+00   1.1382e-02   1.7542e-04   1.6154e+07   1.5972e+07   8.4654e+07
  7.0460e+01   7.1166e+01   4.2630e+00   1.2125e-02   1.4186e-04   2.4717e+07   2.4421e+07   1.2967e+08
  8.8703e+01   8.9530e+01   4.4926e+00   1.0985e-02   1.1632e-04   3.6722e+07   3.6323e+07   1.9303e+08
  1.1167e+02   1.1267e+02   4.7225e+00   2.3900e-03   9.6465e-05   5.2941e+07   5.2815e+07   2.7880e+08
  1.4059e+02   1.4179e+02   4.9524e+00  -1.2282e-02   8.0438e-05   7.5025e+07   7.5958e+07   3.9684e+08
  1.7699e+02   1.7867e+02   5.1835e+00  -2.4952e-02   6.6772e-05   1.0748e+08   1.1023e+08   5.7440e+08
  2.2281e+02   2.2471e+02   5.4128e+00  -1.8948e-02   5.6120e-05   1.5309e+08   1.5605e+08   8.1432e+08
