## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 99387541.08158714}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8326e+00   1.0393e+00   5.6822e-02   5.6189e-03   1.7352e+04   1.6419e+04   9.3066e+04
  3.5313e+00   3.5670e+00   1.2698e+00   6.3498e-02   4.5247e-03   2.6928e+04   2.5320e+04   1.4448e+05
  4.4457e+00   4.4873e+00   1.4994e+00   3.3188e-02   3.6262e-03   4.0731e+04   3.9423e+04   2.2014e+05
  5.5968e+00   5.6501e+00   1.7298e+00   9.9940e-03   2.9200e-03   6.1406e+04   6.0798e+04   3.3469e+05
  7.0460e+00   7.1185e+00   1.9608e+00   8.0219e-03   2.3535e-03   9.4344e+04   9.3593e+04   5.1732e+05
  8.8703e+00   8.9680e+00   2.1917e+00  -2.9352e-03   1.8862e-03   1.4528e+05   1.4571e+05   7.9966e+05
  1.1167e+01   1.1281e+01   2.4212e+00  -1.3711e-02   1.5069e-03   2.2516e+05   2.2829e+05   1.2462e+06
  1.4059e+01   1.4199e+01   2.6512e+00  -1.4146e-02   1.2245e-03   3.4085e+05   3.4575e+05   1.8856e+06
  1.7699e+01   1.7884e+01   2.8820e+00  -1.1153e-02   9.9089e-04   5.2208e+05   5.2796e+05   2.8754e+06
  2.2281e+01   2.2496e+01   3.1114e+00  -2.6011e-02   8.0243e-04   7.8414e+05   8.0508e+05   4.3434e+06
  2.8050e+01   2.8346e+01   3.3425e+00  -1.6616e-02   6.5755e-04   1.1790e+06   1.1989e+06   6.4707e+06
  3.5313e+01   3.5627e+01   3.5711e+00  -2.6727e-03   5.4530e-04   1.7387e+06   1.7433e+06   9.4741e+06
  4.4457e+01   4.4842e+01   3.8012e+00  -1.0641e-02   4.5993e-04   2.4245e+06   2.4506e+06   1.3251e+07
  5.5968e+01   5.6372e+01   4.0300e+00  -2.3555e-02   3.9552e-04   3.2357e+06   3.3137e+06   1.7776e+07
  7.0460e+01   7.0915e+01   4.2595e+00  -3.5888e-02   3.4812e-04   4.1242e+06   4.2777e+06   2.3021e+07
  8.8703e+01   8.9190e+01   4.4888e+00  -3.1514e-02   3.1576e-04   5.0353e+06   5.1991e+06   2.8347e+07
  1.1167e+02   1.1246e+02   4.7206e+00  -3.7216e-03   2.8738e-04   6.2537e+06   6.2770e+06   3.4874e+07
  1.4059e+02   1.4175e+02   4.9520e+00   1.1268e-02   2.5215e-04   8.2451e+06   8.1532e+06   4.5882e+07
  1.7699e+02   1.7844e+02   5.1822e+00   4.6461e-02   2.1726e-04   1.1493e+07   1.0982e+07   6.2487e+07
  2.2281e+02   2.2512e+02   5.4145e+00   3.5727e-02   1.7856e-04   1.6841e+07   1.6260e+07   9.0788e+07
