## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 1611108545.778534}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8334e+00   1.0396e+00   4.7383e-02   2.7980e-03   6.4268e+04   6.1361e+04   3.4646e+05
  3.5313e+00   3.5680e+00   1.2701e+00   3.6577e-02   2.2364e-03   9.9561e+04   9.6048e+04   5.3737e+05
  4.4457e+00   4.4937e+00   1.5008e+00   3.2393e-02   1.7810e-03   1.5635e+05   1.5145e+05   8.4544e+05
  5.5968e+00   5.6541e+00   1.7305e+00   2.0671e-02   1.4170e-03   2.4419e+05   2.3925e+05   1.3264e+06
  7.0460e+00   7.1205e+00   1.9611e+00   1.5646e-02   1.1328e-03   3.8017e+05   3.7432e+05   2.0758e+06
  8.8703e+00   8.9649e+00   2.1914e+00   1.6060e-02   9.0290e-04   5.9872e+05   5.8926e+05   3.2657e+06
  1.1167e+01   1.1284e+01   2.4215e+00   9.1971e-03   7.1890e-04   9.3805e+05   9.2950e+05   5.1240e+06
  1.4059e+01   1.4208e+01   2.6519e+00   2.7889e-03   5.7401e-04   1.4620e+06   1.4579e+06   8.0082e+06
  1.7699e+01   1.7889e+01   2.8823e+00  -5.2922e-03   4.5757e-04   2.2822e+06   2.2944e+06   1.2541e+07
  2.2281e+01   2.2521e+01   3.1125e+00  -2.4123e-03   3.6460e-04   3.6050e+06   3.6137e+06   1.9739e+07
  2.8050e+01   2.8348e+01   3.3426e+00  -7.4772e-03   2.9072e-04   5.6412e+06   5.6837e+06   3.0913e+07
  3.5313e+01   3.5692e+01   3.5729e+00  -8.2661e-03   2.3183e-04   8.8642e+06   8.9381e+06   4.8577e+07
  4.4457e+01   4.4938e+01   3.8033e+00  -8.2875e-03   1.8468e-04   1.3967e+07   1.4084e+07   7.6547e+07
  5.5968e+01   5.6588e+01   4.0338e+00  -3.3969e-03   1.4669e-04   2.2247e+07   2.2323e+07   1.2159e+08
  7.0460e+01   7.1224e+01   4.2638e+00  -3.6700e-04   1.1641e-04   3.5436e+07   3.5449e+07   1.9341e+08
  8.8703e+01   8.9682e+01   4.4943e+00   2.7246e-03   9.2463e-05   5.6341e+07   5.6188e+07   3.0767e+08
  1.1167e+02   1.1289e+02   4.7244e+00   1.5796e-03   7.3382e-05   8.9349e+07   8.9208e+07   4.8992e+08
  1.4059e+02   1.4206e+02   4.9543e+00  -1.2668e-03   5.8573e-05   1.3984e+08   1.4002e+08   7.6887e+08
  1.7699e+02   1.7879e+02   5.1842e+00  -8.9147e-04   4.7214e-05   2.1530e+08   2.1549e+08   1.1863e+09
  2.2281e+02   2.2452e+02   5.4119e+00  -4.8885e-03   3.9424e-05   3.0755e+08   3.0907e+08   1.7033e+09
