## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 58245912.73668757}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8311e+00   1.0387e+00  -5.7115e-03   9.7767e-03   5.5939e+03   5.6260e+03   2.7129e+04
  3.5313e+00   3.5655e+00   1.2694e+00   2.9180e-02   7.8566e-03   8.9661e+03   8.7119e+03   4.1726e+04
  4.4457e+00   4.4902e+00   1.5000e+00   2.4320e-03   6.2772e-03   1.3680e+04   1.3647e+04   6.5432e+04
  5.5968e+00   5.6587e+00   1.7313e+00   1.2876e-02   5.0183e-03   2.1628e+04   2.1353e+04   1.0152e+05
  7.0460e+00   7.1223e+00   1.9613e+00   1.0599e-02   4.0219e-03   3.3596e+04   3.3244e+04   1.5578e+05
  8.8703e+00   8.9685e+00   2.1918e+00   2.6067e-02   3.2451e-03   5.2395e+04   5.1064e+04   2.4158e+05
  1.1167e+01   1.1273e+01   2.4205e+00   2.4393e-02   2.6129e-03   8.0689e+04   7.8767e+04   3.7559e+05
  1.4059e+01   1.4207e+01   2.6518e+00   2.6938e-02   2.1186e-03   1.2303e+05   1.1980e+05   5.7524e+05
  1.7699e+01   1.7879e+01   2.8817e+00   3.6102e-02   1.7267e-03   1.8687e+05   1.8035e+05   8.6331e+05
  2.2281e+01   2.2501e+01   3.1116e+00   4.2820e-02   1.4141e-03   2.8043e+05   2.6892e+05   1.2901e+06
  2.8050e+01   2.8305e+01   3.3411e+00   5.9545e-02   1.1662e-03   4.1894e+05   3.9540e+05   1.9028e+06
  3.5313e+01   3.5664e+01   3.5722e+00   6.9181e-02   9.6029e-04   6.2349e+05   5.8315e+05   2.8248e+06
  4.4457e+01   4.4890e+01   3.8022e+00   7.1345e-02   7.8863e-04   9.2633e+05   8.6465e+05   4.2099e+06
  5.5968e+01   5.6497e+01   4.0322e+00   7.0886e-02   6.4749e-04   1.3736e+06   1.2826e+06   6.2461e+06
  7.0460e+01   7.1051e+01   4.2614e+00   5.0885e-02   5.3528e-04   1.9723e+06   1.8768e+06   9.0740e+06
  8.8703e+01   8.9608e+01   4.4934e+00   2.9281e-02   4.4138e-04   2.8411e+06   2.7603e+06   1.3311e+07
  1.1167e+02   1.1288e+02   4.7243e+00   3.2257e-02   3.5049e-04   4.5189e+06   4.3777e+06   2.1120e+07
  1.4059e+02   1.4199e+02   4.9537e+00   1.9942e-02   2.7779e-04   7.1077e+06   6.9687e+06   3.3637e+07
  1.7699e+02   1.7875e+02   5.1840e+00   1.2753e-02   2.2426e-04   1.0829e+07   1.0692e+07   5.1508e+07
  2.2281e+02   2.2345e+02   5.4071e+00  -1.8308e-02   1.9601e-04   1.3740e+07   1.3996e+07   6.6894e+07
