## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 69919819.51199515}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8304e+00   1.0385e+00   3.3970e-02   9.4097e-03   5.8432e+03   5.6513e+03   3.4481e+04
  3.5313e+00   3.5609e+00   1.2681e+00   3.7221e-02   7.9023e-03   8.3111e+03   8.0129e+03   4.7926e+04
  4.4457e+00   4.4882e+00   1.4996e+00   5.9751e-02   6.7153e-03   1.1759e+04   1.1096e+04   6.7634e+04
  5.5968e+00   5.6495e+00   1.7297e+00   4.6289e-02   5.6094e-03   1.6639e+04   1.5902e+04   9.6929e+04
  7.0460e+00   7.1162e+00   1.9605e+00   7.1157e-02   4.6090e-03   2.5231e+04   2.3555e+04   1.4453e+05
  8.8703e+00   8.9774e+00   2.1928e+00   9.5440e-02   3.7078e-03   3.9870e+04   3.6397e+04   2.2462e+05
  1.1167e+01   1.1266e+01   2.4199e+00   7.7717e-02   2.9158e-03   6.3427e+04   5.8854e+04   3.6550e+05
  1.4059e+01   1.4164e+01   2.6488e+00   6.4267e-02   2.4647e-03   8.7667e+04   8.2373e+04   5.0983e+05
  1.7699e+01   1.7903e+01   2.8830e+00   5.5401e-02   2.0449e-03   1.2629e+05   1.1966e+05   7.3690e+05
  2.2281e+01   2.2441e+01   3.1090e+00   4.1077e-02   1.6249e-03   1.9729e+05   1.8951e+05   1.1775e+06
  2.8050e+01   2.8383e+01   3.3438e+00   4.1374e-02   1.3813e-03   2.7311e+05   2.6226e+05   1.6343e+06
  3.5313e+01   3.5599e+01   3.5703e+00   3.3103e-02   1.1386e-03   3.9876e+05   3.8599e+05   2.3844e+06
  4.4457e+01   4.4774e+01   3.7996e+00   5.7673e-02   9.5360e-04   5.8199e+05   5.5025e+05   3.4825e+06
  5.5968e+01   5.6374e+01   4.0300e+00   1.6736e-02   8.0240e-04   7.9016e+05   7.7716e+05   4.8018e+06
  7.0460e+01   7.1068e+01   4.2616e+00  -1.2888e-02   6.7825e-04   1.0737e+06   1.0877e+06   6.6669e+06
  8.8703e+01   8.9546e+01   4.4927e+00  -1.5627e-03   5.6196e-04   1.5820e+06   1.5844e+06   9.5685e+06
  1.1167e+02   1.1296e+02   4.7251e+00   5.1847e-03   4.4784e-04   2.5078e+06   2.4949e+06   1.5139e+07
  1.4059e+02   1.4247e+02   4.9572e+00  -2.1748e-02   3.4459e-04   4.1222e+06   4.2138e+06   2.6101e+07
  1.7699e+02   1.7941e+02   5.1877e+00  -2.8935e-03   2.6056e-04   7.3487e+06   7.3700e+06   4.6849e+07
  2.2281e+02   2.2539e+02   5.4158e+00   3.2272e-02   1.9995e-04   1.2920e+07   1.2516e+07   7.7745e+07
