## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 292703671.9013437}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8320e+00   1.0391e+00   2.7493e-02   4.5759e-03   2.9361e+04   2.8576e+04   1.4435e+05
  3.5313e+00   3.5666e+00   1.2697e+00   8.6541e-03   3.6998e-03   4.4091e+04   4.3712e+04   2.1890e+05
  4.4457e+00   4.4903e+00   1.5000e+00  -4.2010e-03   2.9893e-03   6.6678e+04   6.6960e+04   3.3391e+05
  5.5968e+00   5.6536e+00   1.7304e+00   1.3160e-03   2.4124e-03   1.0295e+05   1.0281e+05   5.1233e+05
  7.0460e+00   7.1200e+00   1.9610e+00   2.2719e-03   1.9426e-03   1.5891e+05   1.5855e+05   7.9154e+05
  8.8703e+00   8.9699e+00   2.1920e+00   2.3503e-02   1.5540e-03   2.5359e+05   2.4776e+05   1.2480e+06
  1.1167e+01   1.1275e+01   2.4206e+00   1.0909e-02   1.2338e-03   3.9737e+05   3.9308e+05   1.9722e+06
  1.4059e+01   1.4196e+01   2.6510e+00  -6.7763e-03   1.0038e-03   5.8981e+05   5.9384e+05   2.9746e+06
  1.7699e+01   1.7895e+01   2.8826e+00  -1.2210e-02   8.0999e-04   9.0086e+05   9.1199e+05   4.5429e+06
  2.2281e+01   2.2486e+01   3.1109e+00  -1.0312e-02   6.5227e-04   1.3918e+06   1.4063e+06   7.0000e+06
  2.8050e+01   2.8345e+01   3.3425e+00  -1.3266e-02   5.3479e-04   2.0643e+06   2.0921e+06   1.0418e+07
  3.5313e+01   3.5640e+01   3.5715e+00  -4.5675e-03   4.4249e-04   3.0420e+06   3.0560e+06   1.5276e+07
  4.4457e+01   4.4843e+01   3.8012e+00   3.9883e-03   3.7019e-04   4.3836e+06   4.3662e+06   2.1840e+07
  5.5968e+01   5.6421e+01   4.0308e+00   2.6186e-03   3.1317e-04   6.1167e+06   6.1007e+06   3.0520e+07
  7.0460e+01   7.0999e+01   4.2607e+00  -2.8463e-04   2.7039e-04   8.1818e+06   8.1841e+06   4.0728e+07
  8.8703e+01   8.9387e+01   4.4910e+00  -3.3450e-03   2.3493e-04   1.0805e+07   1.0842e+07   5.3903e+07
  1.1167e+02   1.1294e+02   4.7249e+00  -1.7092e-02   1.9327e-04   1.5744e+07   1.6018e+07   8.0034e+07
  1.4059e+02   1.4238e+02   4.9565e+00  -5.9232e-03   1.4755e-04   2.7321e+07   2.7484e+07   1.3722e+08
  1.7699e+02   1.7914e+02   5.1861e+00   2.1550e-03   1.1311e-04   4.6872e+07   4.6771e+07   2.3339e+08
  2.2281e+02   2.2384e+02   5.4089e+00   2.2339e-02   9.6973e-05   6.5050e+07   6.3629e+07   3.2093e+08
