## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 939982017.0999352}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8322e+00   1.0392e+00   2.0771e-02   3.1479e-03   4.2374e+04   4.1512e+04   2.4072e+05
  3.5313e+00   3.5679e+00   1.2701e+00   9.2222e-03   2.5154e-03   6.5611e+04   6.5011e+04   3.7340e+05
  4.4457e+00   4.4949e+00   1.5011e+00   1.2336e-02   2.0038e-03   1.0372e+05   1.0245e+05   5.8668e+05
  5.5968e+00   5.6560e+00   1.7308e+00   1.1473e-02   1.5943e-03   1.6370e+05   1.6185e+05   9.2361e+05
  7.0460e+00   7.1214e+00   1.9612e+00   1.0875e-02   1.2695e-03   2.5803e+05   2.5525e+05   1.4537e+06
  8.8703e+00   8.9646e+00   2.1914e+00   6.6993e-03   1.0110e-03   4.0518e+05   4.0249e+05   2.2913e+06
  1.1167e+01   1.1287e+01   2.4217e+00   1.7023e-03   8.0398e-04   6.3747e+05   6.3639e+05   3.6114e+06
  1.4059e+01   1.4212e+01   2.6521e+00   6.1911e-03   6.3889e-04   1.0140e+06   1.0078e+06   5.7119e+06
  1.7699e+01   1.7894e+01   2.8825e+00   7.4726e-03   5.0751e-04   1.6090e+06   1.5971e+06   9.0631e+06
  2.2281e+01   2.2520e+01   3.1125e+00   8.7526e-03   4.0360e-04   2.5474e+06   2.5253e+06   1.4350e+07
  2.8050e+01   2.8358e+01   3.3429e+00   6.7456e-03   3.2080e-04   4.0241e+06   3.9971e+06   2.2691e+07
  3.5313e+01   3.5696e+01   3.5731e+00   9.4624e-03   2.5487e-04   6.3924e+06   6.3325e+06   3.6018e+07
  4.4457e+01   4.4936e+01   3.8033e+00   9.9980e-03   2.0286e-04   1.0096e+07   9.9956e+06   5.6819e+07
  5.5968e+01   5.6576e+01   4.0336e+00   1.0777e-02   1.6168e-04   1.5906e+07   1.5737e+07   8.9365e+07
  7.0460e+01   7.1216e+01   4.2637e+00   1.4124e-02   1.2912e-04   2.5022e+07   2.4674e+07   1.4014e+08
  8.8703e+01   8.9651e+01   4.4939e+00   1.6370e-02   1.0325e-04   3.9222e+07   3.8590e+07   2.1982e+08
  1.1167e+02   1.1282e+02   4.7238e+00   1.6133e-02   8.2967e-05   6.0724e+07   5.9760e+07   3.4031e+08
  1.4059e+02   1.4196e+02   4.9535e+00   1.4238e-02   6.7428e-05   9.1766e+07   9.0477e+07   5.1465e+08
  1.7699e+02   1.7855e+02   5.1829e+00   9.7299e-03   5.5829e-05   1.3326e+08   1.3198e+08   7.4953e+08
  2.2281e+02   2.2420e+02   5.4105e+00   2.0850e-03   4.8101e-05   1.7816e+08   1.7779e+08   1.0030e+09
