## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 248593269.3631936}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   3.1673e-02   5.0484e-03   1.4937e+04   1.4478e+04   9.8241e+04
  3.5313e+00   3.5661e+00   1.2696e+00   1.8963e-02   4.0507e-03   2.2916e+04   2.2489e+04   1.5307e+05
  4.4457e+00   4.4927e+00   1.5006e+00   2.0954e-03   3.2346e-03   3.5344e+04   3.5270e+04   2.3657e+05
  5.5968e+00   5.6572e+00   1.7311e+00   1.1595e-02   2.5792e-03   5.6115e+04   5.5472e+04   3.7277e+05
  7.0460e+00   7.1193e+00   1.9609e+00   6.7685e-03   2.0492e-03   8.8472e+04   8.7877e+04   5.8897e+05
  8.8703e+00   8.9686e+00   2.1918e+00   1.6367e-02   1.6292e-03   1.4130e+05   1.3903e+05   9.3255e+05
  1.1167e+01   1.1285e+01   2.4215e+00   1.0347e-02   1.2954e-03   2.2218e+05   2.1991e+05   1.4726e+06
  1.4059e+01   1.4200e+01   2.6513e+00  -3.1864e-04   1.0333e-03   3.4547e+05   3.4558e+05   2.2968e+06
  1.7699e+01   1.7889e+01   2.8822e+00  -6.3947e-03   8.2572e-04   5.3776e+05   5.4122e+05   3.5889e+06
  2.2281e+01   2.2515e+01   3.1122e+00  -1.3734e-03   6.5995e-04   8.4610e+05   8.4726e+05   5.6179e+06
  2.8050e+01   2.8347e+01   3.3426e+00  -9.9242e-03   5.2917e-04   1.3047e+06   1.3178e+06   8.6813e+06
  3.5313e+01   3.5675e+01   3.5725e+00  -9.8393e-03   4.2607e-04   2.0127e+06   2.0327e+06   1.3373e+07
  4.4457e+01   4.4911e+01   3.8027e+00  -3.7113e-03   3.4494e-04   3.0899e+06   3.1014e+06   2.0434e+07
  5.5968e+01   5.6529e+01   4.0328e+00  -7.6529e-03   2.7990e-04   4.6742e+06   4.7103e+06   3.0926e+07
  7.0460e+01   7.1172e+01   4.2631e+00  -7.5685e-03   2.2750e-04   7.0761e+06   7.1300e+06   4.6806e+07
  8.8703e+01   8.9588e+01   4.4932e+00  -8.7762e-03   1.8568e-04   1.0609e+07   1.0703e+07   7.0375e+07
  1.1167e+02   1.1285e+02   4.7241e+00  -7.9709e-03   1.5151e-04   1.5948e+07   1.6076e+07   1.0603e+08
  1.4059e+02   1.4202e+02   4.9540e+00  -4.5834e-03   1.2247e-04   2.4489e+07   2.4602e+07   1.6329e+08
  1.7699e+02   1.7890e+02   5.1848e+00  -1.1861e-02   9.8689e-05   3.7438e+07   3.7888e+07   2.5041e+08
  2.2281e+02   2.2419e+02   5.4105e+00  -1.1193e-02   8.2546e-05   5.3549e+07   5.4155e+07   3.5681e+08
