## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 3638239.134296116}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8201e+00   1.0348e+00  -2.3837e-02   2.0538e-02   1.3480e+03   1.3809e+03   7.2780e+03
  3.5313e+00   3.5653e+00   1.2694e+00  -4.1538e-02   1.7353e-02   1.8542e+03   1.9345e+03   1.0398e+04
  4.4457e+00   4.4834e+00   1.4985e+00  -5.3080e-02   1.4329e-02   2.6863e+03   2.8369e+03   1.5163e+04
  5.5968e+00   5.6562e+00   1.7309e+00   9.0113e-02   1.2192e-02   4.2716e+03   3.9185e+03   2.2303e+04
  7.0460e+00   7.1050e+00   1.9589e+00   1.8120e-01   1.0371e-02   6.3972e+03   5.4159e+03   3.2333e+04
  8.8703e+00   8.9402e+00   2.1886e+00   1.2600e-01   8.5812e-03   8.9072e+03   7.9105e+03   4.6238e+04
  1.1167e+01   1.1231e+01   2.4168e+00   3.4725e-02   7.0668e-03   1.2069e+04   1.1664e+04   6.5820e+04
  1.4059e+01   1.4148e+01   2.6476e+00  -5.6950e-03   6.3015e-03   1.4586e+04   1.4669e+04   8.1889e+04
  1.7699e+01   1.7888e+01   2.8822e+00   6.1343e-02   5.6677e-03   1.9246e+04   1.8133e+04   1.0251e+05
  2.2281e+01   2.2426e+01   3.1082e+00   8.0921e-02   4.9158e-03   2.6055e+04   2.4105e+04   1.3746e+05
  2.8050e+01   2.8236e+01   3.3386e+00  -1.5816e-02   4.3738e-03   2.9967e+04   3.0449e+04   1.6098e+05
  3.5313e+01   3.5560e+01   3.5693e+00   7.2106e-02   3.9906e-03   3.9217e+04   3.6579e+04   2.0723e+05
  4.4457e+01   4.4864e+01   3.8015e+00   4.6769e-02   3.4375e-03   5.1601e+04   4.9296e+04   2.9364e+05
  5.5968e+01   5.6683e+01   4.0354e+00   1.2913e-02   2.7123e-03   8.0204e+04   7.9181e+04   4.3869e+05
  7.0460e+01   7.1257e+01   4.2643e+00  -4.7464e-03   2.0581e-03   1.3686e+05   1.3752e+05   7.5008e+05
  8.8703e+01   8.9112e+01   4.4878e+00   7.8160e-03   1.6957e-03   2.0416e+05   2.0257e+05   1.1139e+06
  1.1167e+02   1.1278e+02   4.7233e+00   2.5340e-03   1.4739e-03   2.6882e+05   2.6814e+05   1.4812e+06
  1.4059e+02   1.4103e+02   4.9467e+00  -5.9530e-03   1.3328e-03   3.2598e+05   3.2793e+05   1.7957e+06
  1.7699e+02   1.7793e+02   5.1792e+00  -2.9197e-02   1.1728e-03   4.1111e+05   4.2348e+05   2.3207e+06
  2.2281e+02   2.2385e+02   5.4088e+00   1.4663e-02   1.1363e-03   4.5775e+05   4.5113e+05   2.5016e+06
