## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 110872002.68395583}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8307e+00   1.0386e+00   7.8336e-02   5.8001e-03   1.5097e+04   1.4000e+04   9.0443e+04
  3.5313e+00   3.5648e+00   1.2692e+00   5.0211e-02   4.6965e-03   2.2425e+04   2.1353e+04   1.3621e+05
  4.4457e+00   4.4906e+00   1.5001e+00   7.3484e-02   3.8011e-03   3.4992e+04   3.2596e+04   2.0995e+05
  5.5968e+00   5.6535e+00   1.7304e+00   7.1993e-02   3.0662e-03   5.3700e+04   5.0094e+04   3.2270e+05
  7.0460e+00   7.1183e+00   1.9608e+00   7.0401e-02   2.4744e-03   8.2340e+04   7.6925e+04   4.9503e+05
  8.8703e+00   8.9702e+00   2.1920e+00   5.9990e-02   1.9847e-03   1.2673e+05   1.1956e+05   7.6775e+05
  1.1167e+01   1.1279e+01   2.4211e+00   5.9836e-02   1.5783e-03   2.0039e+05   1.8908e+05   1.2123e+06
  1.4059e+01   1.4198e+01   2.6512e+00   5.0040e-02   1.2842e-03   2.9986e+05   2.8557e+05   1.8324e+06
  1.7699e+01   1.7882e+01   2.8818e+00   4.6326e-02   1.0408e-03   4.5491e+05   4.3477e+05   2.7816e+06
  2.2281e+01   2.2495e+01   3.1113e+00   5.5623e-02   8.3968e-04   7.0514e+05   6.6798e+05   4.2972e+06
  2.8050e+01   2.8325e+01   3.3418e+00   5.2169e-02   6.8767e-04   1.0479e+06   9.9593e+05   6.4158e+06
  3.5313e+01   3.5636e+01   3.5714e+00   4.0832e-02   5.6650e-04   1.5275e+06   1.4676e+06   9.4157e+06
  4.4457e+01   4.4851e+01   3.8013e+00   3.4052e-02   4.7005e-04   2.2042e+06   2.1316e+06   1.3627e+07
  5.5968e+01   5.6421e+01   4.0308e+00   3.3668e-02   3.9588e-04   3.1063e+06   3.0051e+06   1.9235e+07
  7.0460e+01   7.0988e+01   4.2605e+00   3.7193e-02   3.4352e-04   4.1394e+06   3.9910e+06   2.5501e+07
  8.8703e+01   8.9253e+01   4.4895e+00  -1.1514e-03   3.0071e-04   5.2022e+06   5.2082e+06   3.2273e+07
  1.1167e+02   1.1239e+02   4.7199e+00  -3.7691e-02   2.6611e-04   6.4003e+06   6.6510e+06   4.0047e+07
  1.4059e+02   1.4174e+02   4.9519e+00  -5.1160e-02   2.2931e-04   8.4988e+06   8.9570e+06   5.2949e+07
  1.7699e+02   1.7833e+02   5.1816e+00  -1.9784e-02   2.0038e-04   1.1498e+07   1.1730e+07   7.1178e+07
  2.2281e+02   2.2426e+02   5.4107e+00  -8.7978e-03   1.7822e-04   1.4697e+07   1.4827e+07   9.0683e+07
