## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 333545764.0203638}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8325e+00   1.0393e+00   2.6104e-02   3.6959e-03   3.2464e+04   3.1638e+04   1.8286e+05
  3.5313e+00   3.5652e+00   1.2694e+00   1.3769e-02   2.9654e-03   4.9823e+04   4.9146e+04   2.8224e+05
  4.4457e+00   4.4910e+00   1.5002e+00   8.4927e-03   2.3857e-03   7.6575e+04   7.5930e+04   4.3540e+05
  5.5968e+00   5.6553e+00   1.7307e+00   7.1484e-03   1.9112e-03   1.1916e+05   1.1832e+05   6.7566e+05
  7.0460e+00   7.1199e+00   1.9610e+00   1.4558e-02   1.5326e-03   1.8668e+05   1.8400e+05   1.0549e+06
  8.8703e+00   8.9671e+00   2.1917e+00   8.1843e-03   1.2247e-03   2.9048e+05   2.8813e+05   1.6483e+06
  1.1167e+01   1.1285e+01   2.4216e+00   1.2117e-02   9.7706e-04   4.5819e+05   4.5270e+05   2.6002e+06
  1.4059e+01   1.4200e+01   2.6513e+00   1.2120e-02   7.8609e-04   7.0786e+05   6.9938e+05   4.0223e+06
  1.7699e+01   1.7887e+01   2.8821e+00  -4.9667e-04   6.3164e-04   1.0827e+06   1.0832e+06   6.1772e+06
  2.2281e+01   2.2509e+01   3.1120e+00  -3.3238e-04   5.0729e-04   1.6788e+06   1.6793e+06   9.5825e+06
  2.8050e+01   2.8336e+01   3.3422e+00  -9.5109e-04   4.1120e-04   2.5534e+06   2.5559e+06   1.4584e+07
  3.5313e+01   3.5665e+01   3.5722e+00  -5.0705e-03   3.3482e-04   3.8356e+06   3.8551e+06   2.1952e+07
  4.4457e+01   4.4891e+01   3.8023e+00  -3.9220e-03   2.7311e-04   5.7713e+06   5.7941e+06   3.3056e+07
  5.5968e+01   5.6493e+01   4.0321e+00  -2.0588e-03   2.2446e-04   8.5599e+06   8.5776e+06   4.9052e+07
  7.0460e+01   7.1074e+01   4.2617e+00  -2.9594e-03   1.8714e-04   1.2304e+07   1.2341e+07   7.0948e+07
  8.8703e+01   8.9392e+01   4.4910e+00  -5.2245e-03   1.5952e-04   1.6894e+07   1.6983e+07   9.7136e+07
  1.1167e+02   1.1246e+02   4.7206e+00   1.8456e-03   1.3960e-04   2.2215e+07   2.2175e+07   1.2652e+08
  1.4059e+02   1.4151e+02   4.9504e+00   1.4596e-02   1.2477e-04   2.8166e+07   2.7761e+07   1.5832e+08
  1.7699e+02   1.7790e+02   5.1792e+00   4.9065e-02   1.1471e-04   3.4455e+07   3.2844e+07   1.9072e+08
  2.2281e+02   2.2455e+02   5.4120e+00   3.1952e-03   1.0156e-04   4.2034e+07   4.1900e+07   2.3838e+08
