## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 34679358.24392543}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8295e+00   1.0382e+00  -4.1688e-05   1.1683e-02   3.2581e+03   3.2582e+03   1.9857e+04
  3.5313e+00   3.5659e+00   1.2695e+00  -3.1652e-02   9.3983e-03   4.8759e+03   5.0352e+03   3.0269e+04
  4.4457e+00   4.4934e+00   1.5007e+00  -1.4223e-02   7.5033e-03   7.7874e+03   7.8998e+03   4.7614e+04
  5.5968e+00   5.6541e+00   1.7305e+00  -4.5164e-02   6.0105e-03   1.1755e+04   1.2311e+04   7.2799e+04
  7.0460e+00   7.1167e+00   1.9606e+00  -3.4684e-02   4.8286e-03   1.8414e+04   1.9076e+04   1.1221e+05
  8.8703e+00   8.9680e+00   2.1918e+00  -4.3600e-02   3.8682e-03   2.8428e+04   2.9723e+04   1.7262e+05
  1.1167e+01   1.1283e+01   2.4213e+00  -3.2585e-02   3.1219e-03   4.4147e+04   4.5634e+04   2.6692e+05
  1.4059e+01   1.4204e+01   2.6516e+00  -2.4847e-02   2.5438e-03   6.7024e+04   6.8732e+04   4.0192e+05
  1.7699e+01   1.7883e+01   2.8819e+00  -1.5480e-02   2.0678e-03   1.0240e+05   1.0401e+05   6.0449e+05
  2.2281e+01   2.2472e+01   3.1103e+00  -4.0787e-02   1.6924e-03   1.4894e+05   1.5527e+05   8.9313e+05
  2.8050e+01   2.8302e+01   3.3410e+00  -7.1533e-02   1.3957e-03   2.1197e+05   2.2830e+05   1.2913e+06
  3.5313e+01   3.5651e+01   3.5718e+00  -6.3318e-02   1.1537e-03   3.1298e+05   3.3414e+05   1.9041e+06
  4.4457e+01   4.4854e+01   3.8014e+00  -6.4489e-02   9.5338e-04   4.5776e+05   4.8931e+05   2.7938e+06
  5.5968e+01   5.6580e+01   4.0337e+00  -4.6296e-02   7.7752e-04   7.0162e+05   7.3568e+05   4.2122e+06
  7.0460e+01   7.1258e+01   4.2643e+00  -2.8740e-02   6.1969e-04   1.1249e+06   1.1581e+06   6.7020e+06
  8.8703e+01   8.9533e+01   4.4926e+00  -2.5575e-02   5.0655e-04   1.6890e+06   1.7333e+06   1.0065e+07
  1.1167e+02   1.1286e+02   4.7242e+00  -1.8519e-02   4.1478e-04   2.5373e+06   2.5852e+06   1.4885e+07
  1.4059e+02   1.4209e+02   4.9545e+00  -2.1134e-03   3.3378e-04   3.9836e+06   3.9921e+06   2.3404e+07
  1.7699e+02   1.7876e+02   5.1840e+00  -1.0999e-02   2.7219e-04   5.9371e+06   6.0032e+06   3.5286e+07
  2.2281e+02   2.2366e+02   5.4080e+00  -1.4398e-02   2.4306e-04   7.4198e+06   7.5282e+06   4.4836e+07
