## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 445885420.9831304}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8323e+00   1.0392e+00   7.7232e-03   3.7766e-03   2.9206e+04   2.8982e+04   1.8651e+05
  3.5313e+00   3.5663e+00   1.2697e+00   7.6048e-03   3.0334e-03   4.5264e+04   4.4922e+04   2.8734e+05
  4.4457e+00   4.4909e+00   1.5002e+00  -5.7705e-03   2.4411e-03   6.8969e+04   6.9369e+04   4.3912e+05
  5.5968e+00   5.6530e+00   1.7303e+00  -6.6552e-03   1.9657e-03   1.0626e+05   1.0697e+05   6.8007e+05
  7.0460e+00   7.1202e+00   1.9610e+00  -2.6573e-03   1.5812e-03   1.6489e+05   1.6533e+05   1.0554e+06
  8.8703e+00   8.9653e+00   2.1915e+00  -5.0561e-03   1.2660e-03   2.5658e+05   2.5789e+05   1.6405e+06
  1.1167e+01   1.1281e+01   2.4212e+00  -8.0136e-03   1.0104e-03   4.0167e+05   4.0492e+05   2.5750e+06
  1.4059e+01   1.4203e+01   2.6515e+00  -5.3868e-03   8.1632e-04   6.1697e+05   6.2031e+05   3.9488e+06
  1.7699e+01   1.7885e+01   2.8820e+00   1.4238e-03   6.5924e-04   9.5249e+05   9.5113e+05   6.0796e+06
  2.2281e+01   2.2507e+01   3.1119e+00  -1.3786e-03   5.2943e-04   1.4727e+06   1.4747e+06   9.4173e+06
  2.8050e+01   2.8337e+01   3.3422e+00  -4.5555e-03   4.2902e-04   2.2356e+06   2.2458e+06   1.4340e+07
  3.5313e+01   3.5663e+01   3.5721e+00   1.2229e-03   3.4754e-04   3.4264e+06   3.4223e+06   2.1887e+07
  4.4457e+01   4.4879e+01   3.8020e+00   2.6173e-03   2.8334e-04   5.1623e+06   5.1489e+06   3.3004e+07
  5.5968e+01   5.6486e+01   4.0320e+00   8.9537e-03   2.3418e-04   7.6054e+06   7.5379e+06   4.8454e+07
  7.0460e+01   7.1101e+01   4.2621e+00   4.3412e-03   1.9482e-04   1.0938e+07   1.0890e+07   7.0140e+07
  8.8703e+01   8.9517e+01   4.4924e+00   7.9761e-03   1.6266e-04   1.5748e+07   1.5623e+07   1.0057e+08
  1.1167e+02   1.1273e+02   4.7230e+00   7.1446e-03   1.3497e-04   2.2853e+07   2.2691e+07   1.4689e+08
  1.4059e+02   1.4209e+02   4.9544e+00   6.2939e-03   1.0912e-04   3.4935e+07   3.4717e+07   2.2396e+08
  1.7699e+02   1.7886e+02   5.1846e+00  -1.0129e-03   8.6444e-05   5.5262e+07   5.5318e+07   3.5509e+08
  2.2281e+02   2.2465e+02   5.4125e+00  -2.3089e-02   7.0917e-05   8.0294e+07   8.2191e+07   5.1980e+08
