## {'sep_units': 'arcmin', 'metric': 'Euclidean', 'coords': 'spherical', 'bin_type': 'Log', 'tot': 902450789.7875397}
#   r_nom       meanr       meanlogr        xi        sigma_xi        DD           RR         npairs   
  2.8050e+00   2.8329e+00   1.0394e+00   2.6348e-02   3.5505e-03   3.9783e+04   3.8761e+04   1.9068e+05
  3.5313e+00   3.5679e+00   1.2701e+00   6.2876e-03   2.8373e-03   6.1078e+04   6.0696e+04   2.9473e+05
  4.4457e+00   4.4921e+00   1.5004e+00   1.3459e-02   2.2682e-03   9.6252e+04   9.4974e+04   4.6281e+05
  5.5968e+00   5.6550e+00   1.7307e+00   9.5132e-03   1.8102e-03   1.5054e+05   1.4912e+05   7.2794e+05
  7.0460e+00   7.1210e+00   1.9612e+00   1.8510e-03   1.4447e-03   2.3453e+05   2.3409e+05   1.1385e+06
  8.8703e+00   8.9657e+00   2.1915e+00   7.0252e-03   1.1518e-03   3.7089e+05   3.6830e+05   1.7899e+06
  1.1167e+01   1.1287e+01   2.4217e+00   6.7055e-03   9.1738e-04   5.8449e+05   5.8060e+05   2.8145e+06
  1.4059e+01   1.4212e+01   2.6521e+00   9.5477e-03   7.3170e-04   9.2138e+05   9.1266e+05   4.4311e+06
  1.7699e+01   1.7885e+01   2.8820e+00   8.3273e-03   5.8398e-04   1.4447e+06   1.4328e+06   6.9678e+06
  2.2281e+01   2.2515e+01   3.1122e+00   3.7198e-03   4.6640e-04   2.2546e+06   2.2462e+06   1.0911e+07
  2.8050e+01   2.8349e+01   3.3426e+00  -3.0101e-03   3.7264e-04   3.5082e+06   3.5188e+06   1.7040e+07
  3.5313e+01   3.5687e+01   3.5728e+00  -4.5726e-03   2.9815e-04   5.4715e+06   5.4967e+06   2.6551e+07
  4.4457e+01   4.4925e+01   3.8030e+00  -3.1032e-03   2.3923e-04   8.5111e+06   8.5376e+06   4.1226e+07
  5.5968e+01   5.6547e+01   4.0331e+00  -7.5145e-03   1.9244e-04   1.3095e+07   1.3194e+07   6.3429e+07
  7.0460e+01   7.1183e+01   4.2632e+00  -6.3500e-03   1.5548e-04   2.0085e+07   2.0213e+07   9.6954e+07
  8.8703e+01   8.9592e+01   4.4933e+00   1.1552e-03   1.2634e-04   3.0647e+07   3.0612e+07   1.4734e+08
  1.1167e+02   1.1279e+02   4.7236e+00   1.2662e-02   1.0313e-04   4.6526e+07   4.5945e+07   2.2189e+08
  1.4059e+02   1.4194e+02   4.9534e+00   2.0953e-02   8.4598e-05   6.9704e+07   6.8273e+07   3.3079e+08
  1.7699e+02   1.7875e+02   5.1840e+00   1.8627e-02   6.9171e-05   1.0403e+08   1.0212e+08   4.9420e+08
  2.2281e+02   2.2498e+02   5.4140e+00   1.2523e-02   5.6033e-05   1.5758e+08   1.5563e+08   7.5233e+08
